eng,darija_ar,transl
"cause if there's a hole in the hull, we'll probably be dead soon","حيت إلا كان شي توقب فلهايكال, راه موحتامال نموتو قاريبان","Because if there is a snake in the house, it is likely that we will die soon."
Especially when there's turbulence and all the tea and coffee goes everywhere!,خوصوصان منين كايكون إدطيراب أُ كامشي أتاي أُلقاهوا فڭاع لبلايس!,"Especially when he's upset, he walks until he finds himself in the same place!"
I believe it's been four hours since we walked on this path,كانضن دازت ربعا ديال سوايع أُحنا كانتمشاو ف هاد طريق,I think those were a group of tourists we saw on this road.
I try to give more to the ducks and swans than these greedy seagulls,كانحاوال نعتي لباط أُ لباجاع كتار من هاد ناوراس الطمّاع,I try to avoid this greedy seagull a lot.
"She was born on the day of the holiday and so we agreed to call her Fetna, as in the calendar",تولدات نهار لعيد أُ تافقنا نساميوها فتنا كيف ف ياوميا,"Birthdays on the day of the holiday, we celebrate them differently every year."
"We don't, according to them, responded to all their technical requirements","حنا ماكانستاجبوش, علا حساب هدارتهوم, ل ڭاع ألموتاتلّابات التيقنيا ديالهوم.","We didn't respond, at the expense of their presence, to the technical difficulties they faced."
But you always want to stay quietly by the pool whenever we're on holiday,والاكين ديما كاتبغي تبقا مرتاح حدا لمسباح ملّي كانكونو فعوتلا,And the donkeys always want to stay comfortable by the pool when they are in the heat.
But I haven't prepared the presentation I'm meant to be doing whilst there,والاكين ماوجادتش ل پرسنتاتيون لي خسني ندير فاش نكون تمّا,"I couldn't find the slides for the presentation I prepared, I don't know where they are now."
is it enough to compensate for being in this prison?,واش هادشي كافي باش إعوّض علا لووجود ديالك فهاد لحابس?,Is this enough to make up for your absence in this gathering?
Hello Miss could I talk to you for a few moments please?,أهالان أنيسا واش إمكان لييا ندوي معاك لشي لاحادات عافاك?,"Sure, can I join you for some events, please?"
Do you think the duck migrations would be caused by socioeconomic factors?,واش كادان بلي هيجرات لبات كانت بسباب عاواميل سوسيو قتيصاديا?,Did he say that the migrations were due to socio-economic factors?
"Anyway, can you let me have a bit of your water?","علا أي حال, واش إمكان ليك تعطيني شوييا ديال لما?","Anyway, can you give me some water, please?"
You've got 15 days before the presentation date to get the job done,عنداك 15 ليوم قبال نهار لعارد تقديمي باش تصاوب شغلك,You have 15 days before the deadline to submit your work.
Is this the first time you've been on a plane?,واش هادي هيا لمرا لولا لي كاتكون فيها ف تيارا?,Is this the woman who would be in trouble if she were in a current?
"You should try to sleep a little, it'll calm your stress","أيخسك تحاوال تنعاس شوييا, راه غادي إهداء من تاواتور ديالك","You should try to relax a bit, because tomorrow is a gift from your Creator."
So you have an irrepressible urge to eat ice cream,إدان نتا عندك راغبا مايمكانش تكبتها باش تاكول إس كرام,"If you have a desire that cannot be hidden, then go for it and enjoy it."
Do you dream that you eat ice cream for the night before you wake up and eat them?,واش كاتحلام كاتاكول ل إس كرام فليل قبال ماتنود أُتاكلو?,Do you dream of eating at this fancy restaurant before you decide what to eat?
And then there was no more ice-cream to eat at all!,أُمن باعد مابقاش حتّا شي إس كرام لي ناكلو ڭاع!,"From afar, there isn't even a single bit of dignity left in what they're eating!"
Do you think that could play a part in all this?,واش كادان بلي هادا إمكان إلعاب شي داور فهادشي كاملو?,Does he know that this is a place for playing a specific role in all of this?
Well at least I can't be fired for being late for the meeting,واخا عل أقل مايمكنش لييا نتطرد حيتاش تعطّلت علا لجتيماع,"At the very least, I can't be fired because the meeting was canceled."
"Since we're having an unexpected moment together, explain to me what you're working on right now","ملي كاندوزو لاحضا مامتوقعاش بجوج, شرح ليا شنو كاتخدام عليه","When they found the treasure, he didn't expect it at all, explain to me what they use it for."
I hope you can take a few days off after our meetings,كانءمال أنّاك تقدر تاخد عوطلا شي يامات مورا لإجتيماعات ديالنا,"Sure, you can take a break and have some tea during our meetings."
If everything goes as well this year as last year,إلا مشات ل أُمور مزيان هاد لعام بحال لعام ليفات,"Except for the good things, this year was like the previous years."
It would be great if you could help me organise it?,غادي تكون مزيانا إلا كنتي تقدار تعاوني ف تانديم ديالو,You will be fine as long as you can help in his management.
We could go and chat with the owner and see what she can offer?,نقدرو نمشيو ندويو معا مولات لماحال أُنشوفو أش تقدار تقدّام?,We can go shopping together at the mall and see what we can find.
"Well, since you are here you will do as I say","واخا, بيما أناك هنا غادي دير داكشي لي كانڭول ليك","Okay, while you're here, I'll do what I promised you."
"After a few drinks, they'll probably be ready for karaoke!","مورا شوييا ديال لماشروبات, من لموحتامال يكونو جاهزين ل كاراوك","After a few drinks, the guests will be ready for karaoke."
"There's not much light, and from the back, your long hair misled me","ماكاينش بزاف ديال الدو, أُ من لور, شاعراك تويل ڭيّدني","There aren't many guests, so please come in and make yourself comfortable."
I need this bar tender job to help me pay my rent,أنا محتاج هاد لخدما ت بارمان باش تعاونّي نخلّس لكرا,I need this bartender service to help me organize the party.
I only work here to provide enough money for food and rent,أنا كانخدام هنا هير باش نجمع فلوس لماكلا أُ لكرا,I work here to save money for tomorrow's meal.
"If you get me a sandwich, I'll play a game after","إلا جابتي لييا ساندويش, غادي نلعاب معاك لوعبا من بعد","If you bring me a sandwich, I will play with you games afterwards."
Then when I apologised for being late I realised I had left my papers at home,"أُ منين عتادارت علا تاعتال ديالي, تفاكارت خليت وراقي فدار","Wherever I go, my thoughts stay at home."
"But since I'm a bit greedy, I tend to eat croissants often!","والاكين حيت أنا طمّاع شوييا, راه كانميل ناكول كاراواسا بزاف","When I'm a bit greedy, I tend to eat a lot of carrots."
We could invite our yoga group and the Glee Club,نقادرو نعايتو علا لماجموعا ديال يوڭا ديالنا أُ ڭلي كلوب,We can support each other in our yoga group at the gym.
How about ordering Thai food from that restaurant?,أش بان ليك ف طالاب لماكلا تايلاندييا من هاد لماطعام?,What do you think of trying Thai food for lunch today?
I do come here every day so you probably did see me,أنا كانجي هنا كول نهار داكشي علاش تقدر تكون شافتيني,"I come here every day, that's why you can see me."
"the children are so noisy, I'm afraid they are going to scare away the ducklings","دراري كايديرو سداع بزاف, أُ كانخاف يخالعو لفراخ ديال لباط","The monkeys make a lot of noise, and they might scare the ducklings."
I'll wear a very smart dress so it will feel as if I'm at something royal,غادي نلباس فوستان أنيق حتا نوالي نحاس بحالا فحافلا مالاكييا,I will wear an elegant dress to shine like a star at the party.
Are there any other managers on her level who are more accessible,واش كاينين شي موديرين خرين فلموستاوا ديالها نقادرو نوصلو ليهوم,Are there any modern toilets in this area that we can use?
But I will only answer emails during working hours,والاكين غادي نجاواب علا لس إمايلس غير فساعات ديال لخادما,The technicians will respond to the email only during working hours.
I certianly hope you're not going to be cooking the beef and salmon together,أنا كانتمنّا من قلبي ماطيابش لحام لباڭري أُ سالامون بجوج,I really wish from the bottom of my heart that the pigeon and the dove get along.
That would be weird you think it could be good?,غادي إكون داكشي فشي شكال واش كادان غادي إكون مازيان?,"Will it be like that in any way, or will it be different?"
I've been waiting years for the perfect opportunity to tell you that,كنت كانتسنا شحال من عام لفورصا لميتاليا باش نڭوليك هادشي,I've been waiting for so long for the opportunity to tell you this.
The lifespan of a squirrel is about 3 to 8 yeas,أماد لحايات ديال السينجاب بين تلت السنين أُ تمنيات السنين,The contrast between the three years of reality and the wishes of the years.
i don't know anyone who would like to go to this concert with me,ماكانعرف تا واهد يبغي يمشي معايا ل هاد ل كونسرت,I didn't know until someone wanted to go with me to this concert.
the short man has bought his son some crayons from a shop,واحد راجل قسير شرا لولدو شي أقلام من واحد لماحال,A generous man bought his son some pens from a stationery store.
my uncle brought me a bouquet of flowers last week,عمي جاب لييا واحد لبوقوت ديال ورد سيمانا لي فاتت,My uncle brought me a bouquet of roses last week.
the old lady needed help crossing the street,لمرا شارفا كان خاسّ شي واحد يعاونها بشاد تقتع شاريع,"Last time, she almost got lost when someone helped her find her way."
the shopper left the store feeling satisfied with the purchase,لكليان خرج فرحان من لماحال مورا شرا دكشي لي باخي,Khalil left happily from the store after buying what he wanted.
the team's defense held strong against the opponent's attacks,ديفاع كان واجد و واقف قدام لهوجوم ديال لفرقا لاخرا,The defense was strong and stood in front of the other team's attack.
what's your opinion on social media's impact on society?,أش بان ليك فلأتار ديال سوكيال مديا علا لموجتاماع ?,What do you see in your social media feed?
are you a fan of trying new cuisines or sticking to familiar ones?,أش كايعجبك تيب ماكلا جديدا ولا تبقا فدكشي تقليدي ?,Do you prefer trying new food or sticking to traditional dishes?
what's your favorite way to explore new places while traveling?,أشناهييا أحسّن تاريقا باش تكتاشف بلايسّ جداد ملي كاتسافر ?,What are the best ways to discover new places when traveling?
are you a fan of cooking shows?,واش نتا من نوع لي كايعجبو لباراميج ديال تياب ?,Are you the type who likes vintage clothes?
are you a morning or night person?,نتا من نو لي عزيز عليك سباح ولا ليل ?,Are you more of a swimmer or a night owl?
what's your favorite way to spend a day off?,أشناهييا أحسّن تاريقا عندك باش دوز نهار مادامش فيه ?,What's the best way for you to spend a day when you have nothing to do?
how do people express politeness and respect in this country?,كيفاش ناسّ كايبيينو ألاقهوم و لحتيرام ديالهوم فهاد لبلاد ?,How do people welcome and show their hospitality in this country?
how do people here keep stories from their ancestors?,كيفاش ناسّ هنا كيحافدو علا قيسّاسّ من جداد جدودهوم ?,How do people here trace their ancestry back to their great-great-grandparents?
what songs do you like to listen to on rainy days?,إنا أخاني كيعجبك تسمع ليهوم ملي كاتكون كاتسب شتا ?,Do you like listening to music when it's raining?
do you watch football matches in stadium or on tv?,واش كاتفرج فلماتشات ديال كورا فتيران ولا خير تلفازا ?,Do you prefer watching football matches on TV or series?
how do you handle food allergies when dining out?,كيفاش كاتدير معا لحاسّاسّييات لي عندك ملي أكتكون كاتعشا ?,How do you deal with your senses when you eat?
what's a movie that never fails to make you laugh?,أشناهووا لفيلم لي تعيا ماتفرج فيه ديما قاتلك بدحك ?,"What's the movie that whenever you watch it, it always makes you laugh?"
what's a piece of advice you'd give to someone starting a new adventure?,أشناهييا ناسيحا لي تعتيها لشي حد فشي موخامارا جديدا ?,Can you give me some advice on how to deal with a new situation?
what's a lesson you've learned from a difficult experience?,شي درسّ تعلمتيه من شي حاجا سعيبا دزتي منها ?,Did you learn any lesson from a difficult situation you went through?
have you ever tried a food combination that turned out surprisingly awesome?,ماعمرك ماجربتي شي تخليتا ديال ماكلا و سدقات ناديا ?,Have you ever tried a dish of snails and snail shells?
remember when we used to believe that being an adult was all fun ?,عقلتي ملي كان كيحسابنا بلي لحايات ديال ناسّ كبار ناديا,You thought that he was considering that the lives of older people are valuable.
i miss the days when summer break felt infinite,توحشت لييام ملي لعوتلا ديال سايف كنتي كاتحسّ بيها ماكاتساليش,"I miss the days when you used to feel safe, you never asked about them."
i'm convinced that my dog is the happiest creature in the world,أنا مقتانع أنا لكلب هووا أكتار مخلوق فرحان فهاد لعالام,I am convinced that the dog is the happiest creature in this world.
i wish i could get paid for all the time i spend procrastinating,ماكرهتش كون كنت كانتخلس علا ڭاع لوقت لي كانعڭز فيه,I didn't hate being sneaky at that time when I was hiding in it.
"i've been trying to cook more, but my kitchen skills are still a work in progress",شحال و أنا كانجرب نتيب كتر والاكين باقي مامتعلم مسيان,"No matter how much I try to study, there are still things I haven't learned yet."
i'm convinced that laughter is the best remedy for any bad day,أنا مقتانع أنا دحك هوا أحسّن دوا لايي نهار خايب,I am convinced that laughter is the best medicine on a bad day.
let's plan a day to explore a nearby town we've never been to,خلينا نكتاشفو شي نهار شي مدينا قريبا ماعمرنا مامشينا ليها,"Let's explore a new city one day, there's a nearby one we've never been to."
can we talk about how music from the '90s will always be the best?,ماكايبانش ليك أنا لأخاني ديال تسعينات هوما أحسّن أخاني ?,"You don't seem to like my 90s siblings, are they not the best siblings?"
do you ever think about how technology has changed the way we communicate?,مابانش ليك كيفاش تيكنولوجيا بدلات تاريقا لي كانتواسلو بيها ?,Do you not see how technology has replaced the traditional ways we used to communicate with?
i wish i could freeze time during the best moments and relive them forever,ماكرهتش كون نقدر نوقف لوقت فلأوقات زوينا باش نعاود نعيشها,I don't hate being able to pause at times to enjoy the good moments so we can relive them.
let's have a movie night with all our favorite nostalgic films,يالّاه نتجمعو نتفرجو ف ڭاع ل أفلام لقدام لي كيعجبونا,Let's gather and watch some movies that we like.
do you ever wonder if plants secretly gossip about their owners?,عمرك تخايلتي بلي ناباتات كيقدرو إكونو كينممو ف مالينهوم ?,Have you ever imagined that plants can communicate with each other?
remember when we thought high school was the toughest thing ever?,عقلتي فاش كا كيسحاب لينا ليكي هوا أسعاب حاجا ?,Did you think that he was going to tell us something important?
"i wish i could hit a ""pause"" button during life's chaotic moments",ماكرهتش كو كنت كانقدر ندير پوس لعالام فاش كيكون مرون,"I didn't hate it, but I could have given a hint when it was needed."
do you ever think about how much has changed since we were kids?,عمرك فكرتي شحال من حاجا تبدلات ملي كنّا سخار ?,Have you ever thought about how many things have changed since we were kids?
i'm convinced that pizza is the universal language of happiness,أنا مقتانع بلي ل پيزّا هيا لوخا لعالاميا ديال ساعادا,I am convinced that this pizza is the best in town.
do you think our kids will ever believe the wild stories from our childhood?,كادن بلي ولادنا أيتيقو هاد لقيسّاس لمستيا ديال سخورنا ?,Do you think our children will swim in this dirty pond?
"if your pet could talk, what do you think they might say about you?",إلا لحاياوان ديالك قدر إهدر شنو كادن أيڭول عليك ?,"Except for your pet, can you tell me what they would say about you?"
what is the most ridiculous thing you believed as a child?,شنو هيا أخبا حاجا كنتي متيق فاش كنتي سخير ?,What are some things you used to believe when you were a child?
what movie do you wish you could watch again for the first time?,شنو لفيلم لي تبغي تعاود تفرج فيه من لول ?,Which movie do you want to watch again from the beginning?
what do you like that everyone else seems to dislike?,شنو ل حاجا لي كاتعجبك والاكين كولشي ماعندوش معاها ?,What are the things that you like but don't have with you?
"if you won the lottery, what would you do first?","إلا ربحتي ف لوتّو, شنو هيا أول حاجا دير ?","If you win the lottery, what is the first thing you would do?"
do you ever wonder if our parents still remember the nicknames we gave them?,معارت واش واليدينا باقين عاقلين علا سمييتا لي كنا عتيناهومّ?,I wonder if we are still sane to have named them that way.
remember when we'd challenge each other to see who could hold their breath longer?,عهلتي ملي كنا كانتحداو بعديياتنا علا شكون خايحبسّ نفسّ كتر,"You know, when we used to challenge each other, we always wondered who would hold their breath longer."
can you tell me if this item is on clearance or discounted today?,تقدر تشوف لييا واش هاد لپرودويت مسولدي ولا لا ?,Can you check for me if this product is available or not?
can i return this item if it doesn't fit or if i change my mind?,نقدر نرجع هاد پرودويت إلا ماجانيش ولا بدلت راإيي ?,Can we return this product if it doesn't fit or if I changed my mind?
could you assist me in finding a suitable gift for a child around 6 years old?,تقدر تشوف معايا شي كادو مسيان لدري عندو ست سنين,Can you help me find a suitable gift for my brother who is turning six years old?
can you guide me to the section with pet supplies and accessories?,تقدر توريني فين جا لرايون ديال دكشي ديال لحاياوانات ?,Can you show me where the pet section is?
could you guide me to the area with outdoor gardening supplies?,تقدر توريني فين جا لرايون ديال دكشي ديال جردا ??,Can you show me where the area of that farm is?
can you assist me in finding products suitable for someone with allergies?,تقدر تشوف معايا شي پردوييات لشي واحد عندو حاسّاسّييا ?,Can you help me find some decorations for someone who is allergic?
could you help me find items related to outdoor camping?,تقدر تقلب معايا علا شي حاويج عمدهوم عالاقا بتخيام ?,Can you help me carry some items to the tent at the campsite?
the way we can talk about anything and everything is one of the best things about us,أحسّن حاجا فينا هييا كيفاش كاندويو بساراحا علا كولشي ?,The best thing about us is how we handle everything.
how do you manage to show so much kindness to everyone?,كيفاش كاتقدر ديما تبين هاد درافا لي فيك لكولشي ?,How do you always manage to hide this side of you from everyone?
what was going through your mind when you scored that incredible goal?,فاش كنتي كاتفكر ملي ماركتي هاد لڭوال لي نادي ?,When were you thinking of going to that grocery store that you mentioned?
how do you stay motivated during matches that seem to be slipping away?,كيفاش كاتبقا موتيڤي فلماتشات لي كيبانو بحالا خايزلقو ليكوم ?,How do you find motivation in situations that seem overwhelming to you?
"how do you keep yourself motivated and hungry for success, season after season?",كيفاش ديما كاتبقا باخي تربح بوتولات أخرين كولا عام ?,How does he always manage to win over other competitors every year?
"how do you prepare for penalty shootouts, which can often be a game changing moment?",كيفاش كاتويد راسّك لپيپلانتييات لي خاليبان كاتبدل لماتش كامل ?,How do you adjust your head to the plants that change color completely?
we learned a lot from this match and will use it to improve in the future,تعلمنا بزّاف فهاد لماتش و غادي نحسّنو من راسّنا فموستاقبال,We learned a lot from this match and we will improve ourselves in the future.
"hey, do you remember that trip we took last summer?",سالام عقلتي علا هاداك سفر ديال لسايف لي فات ?,"Hello, did you think about that amazing trip we had last summer?"
"right? the moment we reached the mountaintop and saw the view, it was breathtaking",ياك ملي تلعنا لفوق فوق جبل كانت شوفا كاتخلع ?,"When we climbed up the mountain, what did you see?"
we were listening to the gentle rustling of leaves and feeling the cool breeze,كنا كانسمعو لوراقي ديال شجر و كانحسّو بواحد لبرييد زوين,We used to listen to the rustling of the tree leaves and feel a nice breeze.
i've been craving some hearty pasta and a good bottle of wine,شحال و أنا مشهي سپاغتّي و شي قرعا ديال شراب,I'm cooking spaghetti and a pitcher of juice.
