eng,darija_ar,transl
Have you read it?,واش قريتيها?,Did you read it?
Good morning!,سباه لخير!,Wish him well!
"Ah, okay.",أه واخا,"Oh, really"
"Yes, I understand!",أه فهامت!,"Oh, I understand!"
Good evening!,ماساء لخاير!,It's not good!
On the pressure?,علا ضاغط?,Are you stressed?
i wouldn't recommend the meat,ماكانوصّيش بلّحم,They didn't recommend the meat.
let's eat,يالاه ناكلو,Let's eat.
let's eat,يالاه نقسّيو,Let's get started.
let me see,خليني نشوف,Let me see.
let me see,صبر نشوف,"Patience, we'll see."
sound good?,كايبان مزيان,It looks good
"Now, tell me.",دابا ڭولييا,Now it's your turn.
I don't want to bother you,مابغيتش نصادّعاك,I don't want to deceive you.
I don't want to ruin it,مابغيتش نخاسارها,I don't want to lose it.
"Calm down, please.","تهادّان, عافاك","Excuse me, please"
Please don't worry,عافاك ماتخافش,Please don't worry
I'm sorry.,سمحي ليا,Excuse me.
Maybe you did,ياقدار ڭالتيها,She said goodbye
I'm sorry,سماح لييا,Forgive me.
"Help me, please!",عاونّي عافاك,Help me please.
I would understand,نقدر نفهم,We can understand.
Oh dear,أُه حبيبا,Oh my love
That's the thing,هادا هووا,This is it.
I'll let you know,غادي نڭوليك,I will tell you
I'll let you know,غادي نعلمك,I will teach you.
I'll let you know,دابا نعلمك,Now I will teach you.
"Oh, good!",أه مازيان,"Oh, that's good."
my second daughter,بنتي التانيا,My second daughter
Young people go so fast!,شاباب كايزربو!,The young people are having fun!
At last!,وا أخيران,Finally
as always,كيمّا ديما,As always
Love to the family,لحوب لالعاإلا,There is no god but Allah
I was not expecting that,ماتواقاعتش هادشي,I don't believe this.
what did I do?,شنو درت?,What did you do?
we saw it in French,شفناه بلفرانكيا,We saw it in France.
enjoy life,تماتاع بلحيات,Enjoy life
"Actually, I'd like that",فلواقيع بغيت,I want consequences.
"Actually, I'd like that",ساراحا ماكراهتش,I won't force you
it would be great,غايكون مبارّاع,He will be a seller.
Or both?,أُلا بجوج?,What's up?
You'll have to introduce me,خاساك تقدّمني,You should introduce me.
He has a parrot?,عندو بابّاغاء?,Does he have a passport?
I gotta go!,خس نمشي!,Let's go!
I gotta go!,خسني نمشي!,Let me go!
"Oh, you poor thing","أُه, مسكين","Oh, poor thing."
Ah yes please!,أه لايحفدك!,"Oh, may God protect you!"
what can you advise me?,باش كاتنصاحني?,Are you advising me?
Goodbye!,ماعا سالاما!,No problem!
No that is alright,لا هانيا,No worries
That's marvellous,هادشي واعر,This is weird.
What are they?,شنو هوما?,What are they?
I'll be back,دابا نرجاع,Now let's go back.
I'll be back,غادي نرجاع,We will come back
"Yes, very much","أه, بزاف","Oh, very much"
Why is that?,علاش هادشي?,Why is this?
Let's try,يالّاه نجرّبو,Let's give it a try.
He came over,راه جا,He's coming
she came over,راه جات,She's coming
they came over,راه جاو,They have arrived.
before he leaves,قبال مايمشي,Before he leaves
too late,فات لحال,He missed out
He got scared,راه خاف,He is scared.
It's up to you,اللي بالّيك,What's wrong with you?
She's all right!,هيا لاباس!,It's okay!
"Yes, it's fine","أه, هانيا","Oh, just kidding."
"I mean, whatever!","كانقساد, بالاك!","I'm exhausted, seriously!"
I'll be right back,شويا أُنجي,Wait a moment
Good night,لايلا ساعيدا,"No, not tonight."
My name's Esther,سمايتي إستهر,My name is Istahar.
My name's Esther,سميّتي إستهر,You are stubborn.
My name is Mathilde,سميتي ماتهيلد,Your name is Mathilde.
See you tomorrow,نشوفاك غدّا,See you tomorrow.
So so,إوا إوا,"Yes, yes"
Who's that?,شكون هادي?,Who is this?
"That's it, that's it!","صافي, صافي!",Crystal clear!
What did you eat?,شنو كليتي?,What did you eat?
Hello there,أفن ألعشران,I'm busy.
Good evening,ماساء ألخير,Good evening.
"I'm not sure, actually","مامتءكادش, فلحاقيقا","He almost fell, actually."
Of course,بطابيعت لحال,By nature
Am I bothering you?,واش مصادعاك?,Are you feeling sick?
join me,جي عندي,Come to me
No problem!,ماشي موشكيل!,No problem!
Oh yes!,"أه, بتاءكيد","Oh, definitely"
Come with me!,أجي معايا,Come with me.
It'll be fun!,غادّوز زاهيا,They are successful.
And a cocktail,أُ كوككتايل,A cocktail
to a certain extent,لواحاد داراجا,For sure in Darija
"Oh, ok","أُه, واخا","Oh, okay"
It's a blackboard,هادي سبّورا,This is beautiful.
No mint?,بلا نعناع?,Without mint?
"Shaken, I guess","منخوضا, كانضن",I think we're going in.
Linguists are funny,لوغاوييين موضحيكين,The linguists are explaining to you
I don't know why,ماعرافتش علاش,I don't know why
Are you on business?,واش خدام?,Is it working?
Cheese? Chocolate?,لفرماج? شوكلات?,Cheese? Chocolate?
Yes hopefully,أه كانتمانا,"Oh, it's me"
Have a wonderful holiday!,عوتلا ساعيدا!,Come back later!
You shouldn't worry so much,ماتخافوش بزاف,Don't worry too much
"Oh, I know",أه عرافت,"Oh, I see"
Like a submarine,بحال لغوّاصا,Like a diver
"Yes, absolutely",أه بتاءكيد,"Oh, definitely"
It's amazing!,هادشي مودهيش!,This is not important!
We'll see,غادي نشوفو,We will see.
We'll see,دابا نشوفو,Now we'll see.
Why not?,علاش لا?,Why not?
"Okay, plates","واخا, تباصل","Sure, let's talk."
I lose things,كانفقاد لحوايج,There is a shortage of things.
Never mind your kids,نسا ولادك,Forget about your children.
Think again,فكّار تاني,Think again.
we need solution,خاسنا حالّ,We're in trouble.
Oh no!,أُه لا!,Oh no!
give me your phone,عتيني تيليفونك,Give me your phone
In the meantime,فنفس لوقت,At the same time
we're not injured!,حنا مامجروحينش,We are not hurt.
It's problematic,راه موشكيلا,It's not difficult.
My phone is dead.,تيليفوني دشارجا,My phone needs to be charged.
Good idea,فيكرا ناضيا,He's thinking deeply.
We had better get a move on,خاسنا ناتحاركو,We need to talk.
Where do we start?,منين نابداو?,Where do we start?
It's as you wish,كيفما بغيتي,However you like
Work is stressful,لخدما مورهيقا,The work is exhausting.
That's funny,هادشي موضحيك,This is confusing.
It's lovely here,زويون هنا,Come here
Careful!,راد لبال,He changed his mind.
He's lovely,هوا فنيكيش,He's a mechanic.
It's silly,هادشي عابيط,This is ridiculous
Ha ha!,ها ها,"Oh, I see"
How beautiful!,شحال زوين!,How nice!
Don't get too close!,ماتقرّبش بزاف!,Don't get too close!
I have to go,خاسني نمشي,Let me go
What's the wine?,أشناهووا شراب?,What kind of drink is this?
Both my favourites,بجوجهوم كانفادلوهوم,"They were confused, so they had to explain it to them."
It's hard to choose,سعيب نختار,It's difficult to choose
Oh dear!,يا سالام!,Wow!
Did they not explain why?,ماشرحوش علاش?,They didn't explain why.
No explanations at all?,مافسروش ڭاع?,Don't you understand?
"Uhhhh, archery?","وهههه, ريمايا?","Hahaha, really?"
You what?,نتا أش?,What are you?
What do you suggest,شنو كاتقتارح,What are you suggesting?
it's not very high,ماعالياش بزاف,It's not a big deal.
so they say!,كيف كايڭولو!,How dare he say that!
so they say!,كيمّا كايڭولو!,Just like they say!
So are you up for it?,إوا مستعد?,Are you ready?
what the hell are you doing,أشاوا كاترووّن,The friends are chatting.
Why not,علاش لا,Why not?
"Come on, let's go!","يالاه, مشينا!",Let's go!
What's wrong?,شنو لموشكيل?,What's the problem?
What's wrong?,أشنو لموشكيل?,What's the problem?
What's wrong?,أشناهووا لموشكيل?,What do they want from me?
I want to get off,بغيت نخرج,I want to go out.
Where are you going?,فين غادي?,Where are you going?
there's light,كاين الضو,There is light.
it gives you ideas,كايعتيك أفكار,He's giving you ideas.
I'm not joking,أنا ماكاندحاكش,I didn't understand.
They know me well,كايعارفوني مزيان,They know me well.
"Well, ok","إوا, واخا","Oh, really"
"So, it's good?","إدان, مزيان?","How are you, good?"
I want to help him,بغيت نعاونو,I want to help him.
They tease him,كايطلّعوها عليه,They are showing it to him.
I wonder why,كانتساءل علاش,She was wondering why
climate change,تاغايور لموناخ,I want to eat a banana.
and Trump,أُ طرومپ,He's Trump.
anti-Trump,ضادّ طرومپ,Dad Trump
there's plenty of room!,كاينا بلاسا!,There is no problem!
I'm being practical,أنا عامالي,I'm working.
"8 hear you, brother!",كانسامعاك أخويا!,"I got your back, bro!"
And the bees!,أُ نحال!,Oh my goodness!
and the bees too,أُنحال تاهوا,He got lost
what about dolphins?,أُ دالافين?,Where are you going?
And the cats,أُ لمشاش,I'm not going
whatever they're like,كيمّا كانو,As they were
we'll end up there,غانختموها لهيه,They will finish it for him.
Thirsty?,واش عاتشان?,What's wrong?
Thirsty?,فيك لعطاش?,Are you thirsty?
"Yeah, here","أه, هنا","Oh, here"
With milk?,معا لحليب?,With milk?
Without milk!,بلا حليب!,Without milk!
A big day,نهار كبير,A big day
I'm cold,جاني لبارد,I caught a cold.
We should find her,أيخاسنا نلقاوها,We should try to find it
would you like some?,بغيتي شوييا?,Do you want some?
You thought of everything!,فكّارتي فكولشي!,My mind is on everything!
I'm going to evaluate them,غادي نقايّامهوم,I will wake them up.
That's fair,هادشي عاديل,This is normal.
That's fair,هادشي معقول,This is reasonable.
And the day of experimentation,أُنهار تاجريبا,I almost collapsed.
ten minutes,عاشرا دقاياق,Just a moment
for my work,لخدما ديالي,My job
Wherever I go,فينمّا مشيت,Wherever I went
It's especially at night,خاساتان فليل,I'm sorry.
Especially at night?,أُخوسوسان بليل?,Are you feeling cold at night?
Of course,الله أودي,God willing
I regret it,ندمت عليها,I regret it.
But ok,والاكين واخا,Even so
especially right now,خوصوصان دابا,Especially now
Me too!,حتا أنا!,Me too!
You mean a raise?,كاتقساد زيادا?,Is it getting too tight?
I don't know,لاهو أعلام,It's not clear
who knows,شكون عرف,Who knew
I'd like that,بغيت هادشي,I want this.
But also a menu,أُحتا لقاإما,I will see you later.
But euuuh!,والاكين إوووه,Oh my God
Oh lalaa!,أُه لالا!,Oh no!
No garlic,بلا توما,Without a doubt
You're cruel!,نتا موجريم!,You are guilty!
I'm a star!,أنا ناجم,I am capable
"Yes, of course!",أه داروري!,"Oh, of course!"
"Hmm, I'm not sure about that","همّ, موحال","Yes, impossible."
I think so,كانضن هادشي,I think so.
That's it?,هادا هووا?,Is this it?
another time,مرّا خرا,It's really bad.
I am a philosopher,أنا فايلاسوف,I am a philosopher.
This is exciting!,هادشي موحامّيس,This is important.
I am an existentialist,أنا ووجودي,Me and my existence
"Yeah, I guess so",أه كانضن,"Oh, I think"
What have you got?,أش عانداك?,What's wrong with you?
What have you got?,أش خديتي?,What did you get?
What have you got?,أش شدّيتي?,What's up?
Good night,مساء لخير,Good evening.
What are we gonna do?,أش غانديرو,What are they going to do?
Leave me in peace,خاليني عليك,Trust me
Leave me in peace,فوتني عليك,I miss you
The mojito has arrived,موجيتو وصال,I miss you
I'm thinking,أنا كانفاكار,I am confused.
where are we,فين حنا,Where are we?
Wolf howl?,عيواء ديءب?,What's wrong?
I can give them,نقدر نعطيهوم,We can give it to them.
Not at the moment,ماشي دابا,Not now.
Not at the moment,ماشي دروكا,It's not a big deal.
later,من باعد,From afar
All right!,وا عاياله!,Oh my goodness!
you must be hungry?,غاتكون جيعان?,Are you hungry?
At the same time,فنافس لواقت,He competed fiercely.
that's reassuring,هادشي كايطامأن,This is reassuring.
Would you like one?,بغيتي واحدا?,Do you want one?
Oh wow!,"أُه, واو","Wow, amazing"
I adore chocolate,كانعشاق شوكلات,He loves chocolate.
Take a melon,خود منونا,Take it easy.
remove the seeds,حييّد زرّيعا,He planted seeds
get a spoon,جيب معيلقا,Bring the keys
What do you say?,أش كاتڭول?,What are you saying?
Next order,طالاب التاني,The other student
That's easy!,هادا ساهل,This is easy.
"No, thank you",لا شوكران,"No, thank you."
Just coffee,غير لقاهوا,He didn't find it.
Cream chicken?,دجاج بلكريما?,Chicken with cream?
Your coffee's not bad,قهيوتك ماخايباش,Your coffee is never disappointing.
So here I am,إوا هاني,I'm here.
Maybe a restaurant?,إمكن ماطعام?,Maybe no food?
That's a problem,هادي موشكيلا,This is not difficult.
That's a problem,هادا موشكيل,This is not a problem.
A Thai restaurant,ماطعام تايلاندي,Thai food
"Oh, no!",أُه لا,Oh no
Oh them!,أُه هوما!,"Oh, they are!"
You wouldn't mind?,ماغاديش تبرزط?,Are you not going to answer?
You never know,ماعامراك تاعراف,You will never know
I can't wait!,ماقادارش نتسانا,I can't forget about us.
I have to go!,خاسني نامشي,Let me go
Let's speak tomorrow,نهادرو غدا,We'll talk tomorrow.
See you tomorrow!,نشوفاك غدا,See you tomorrow.
Wasn't it yesterday?,ماكانتش لبارح?,Wasn't she here yesterday?
that's ludicrous!,هادشي ساخيف,This is scary.
i hope it works,كانتمانا ياخدام,We were both working.
"Yes, of course!",أه طابعان,"Oh, two stamps"
You gave me an idea,عتيتيني فيكرا,You surprised me
What did you get?,أشنو خديتي?,What did you get?
We might be mugged!,يقادرو يسارقونا,They can steal from us.
The day had begun,النهار بدا,The day has started.
In the garage,ف لڭاراڭ,In the end
A real nightmare,كابوس حاقيقي,A real nightmare
How terrible,شحال خايبا,What's wrong?
what are you talking about?!,علاياش كادوي?!,Why are you angry?!
before you go,قبل ماتمشيو,Before you leave
I'm back!,أنا رجاعت!,I'm back!
I'm back!,هاني جيت!,I'm here!
You know,راك عارف,You know
Goodbye,معا سالاما,With peace.
"they're getting married, I think.",كانضن تزاوجو,I think they got married.
"Oh, yeah","أُه, أه","Oh, okay"
typical hippy!,هيپّي ناموداجي,She has a hippie style.
I knew it!,كنت عارف,I knew
I'm going to be sick!,غادي نامراد,I will not give up
Where are you from?,منين نتي?,Where are you from?
Where are you from?,منين نتوما?,Where are you guys from?
I am American,أنا ميريكانيا,I am American.
I am Moroccan,أنا مغريبيا,I am Moroccan.
And you?,أُ نتي?,And you?
And you?,أُ نتوما?,And you?
Excuse me,سمح لي,Excuse me.
Excuse me,سمحي لي,Excuse me.
she is engaged,هيا مختطوبا,She's engaged.
he's married,هوا مزووّج,He is married.
she's married,هيا مزووّجا,She is married.
"No, not yet","اللا, مازال","No, not yet."
"No, not yet","اللا, باقي","No, not yet."
"Yes, it's hers.","أه, ديالها","Oh, it's hers."
I don't eat meat,ماكاناكولش اللحم,I don't eat meat.
I eat everything.,كاناكول كولشي.,He eats everything.
I don't feel like eating,مافيياش ماياكول,He doesn't want to eat.
I don't want to have breakfast,مابغيتش نفطر,I don't want to have breakfast.
The food is delicious,لماكلا بنينا,When we were kids
May God replenish,الله إخلف,God willing
You're welcome,بلا جميل,Without beauty
I'm tired,أنا عيّان,I'm tired.
I'm tired,أنا مسخسخ,I'm exhausted.
I'm tired,أنا عيّانا,I am tired.
I'm tired,أنا مسخسخا,I'm exhausted.
This is a chair,هادا كورسي,This is a chair.
This is a table,هادي طبلا,This is a drum.
This is Abdallah,هادا أبدالّاه,This is Abdullah.
This is Aicha,هادي أيشا,What is this?
What's this?,شنو هادا?,What is this?
Who is this?,شكون هادا?,Who is this?
What is that?,شنو هاداك?,What's that?
What is that?,شنو هاديك?,What's that?
Who is that?,شكون هاداك?,Who is that?
Who is that?,شكون هاديك?,Who is that?
this man,هاد الراجل,This man
this woman,هاد لمرا,This woman
these men,هاد الرجال,This man
these women,هاد لعيالات,These are the kids.
I want that,بغيت هاداك,I want that.
I want to take a shower,بغيت ندووّش,I want a sandwich.
I'm sick,أنا مريضا,I am sick.
Do you feel better?,بريتي شويا?,Can you wait a bit?
It's not a problem.,ماشي موشكيل.,It's not a big deal.
There is no problem,ماكاين موشكيل,There is no problem.
Slowly please,بشويا عافاك,"A little bit, please."
Repeat please,عاود عافاك,Please repeat
Repeat please,عاودي عافاك,Please repeat.
What did you say?,شنو ڭلتي?,What did you say?
Where is the toilet?,فين تولت?,Where are you?
I want to do laundry,بغيت نصبّن,I want to sleep.
Can I help you?,واش نعاونك?,Can I help you?
Eight books,تمنيا تلكتوبا,I wish you would write.
Five dirhams,خمسا تدراهم,Five dirhams
one book,كتاب واحد,One book
one girl,بنت وحدا,A lonely girl
What time is it?,شحال فسّاعا?,How are you doing?
I want tea,بغيت أتاي,I want tea.
My mom doesn't work,المي ماخدّاماش,The water is not working.
My mom doesn't work,لواليدا ماخدّاماش,My parents are not working.
The 2nd street,الزنقا التانيا,The other alley
I knew nothing,ماعرفت والو,"I didn't know, honestly."
"No, I didn't see them","لا, ماشفتهومش","No, I haven't seen them."
I ran,راه جريت,He ran
I'll ask him!,غادي نساولو!,We will ask him!
I know!,أنا عارف!,I know!
Like halloween,بحال هالّووين,Like Halloween
Oh wow?,"أُه, ووو?","Oh, really?"
Sauce is ready,سالسا جاهيزا,The food is ready.
"Erm, probably not","إرم, موحال","Forget it, impossible."
Tobacco too?,لڭارّو تاهوا?,Did you eat lunch?
"2,000 words",2000 كالما,2000 pen
Thank you,شوكران ليك,Thank you
Let's get organising,خلينا نتناضّمو,Let's get organized.
that's true!,هادشي صحيح!,That's true!
and of course a cake!,أُبطّابع كيكا!,He's stamping the cake!
It's essential!,هادشي داروري!,This is necessary!
tax evasion,تاهرّوب داريبي,He ran away from home.
"Oh, I get it","أُه, فهامت","Oh, I understand"
No better,ماشي حسان,Not good
We're saved!,حنا بيأمان!,We are safe!
Was that for breakfast?,هادشي فلفتور?,What's in the picture?
Sit here,ڭلاس هنا,The class is here.
Sit here,ريّح هنا,Come here
Sit here,ڭعود هنا,Come back here.
how are you?,كيف صبحتي?,How are you this morning?
did you have your breakfast?,واش فطرتي?,Did you have breakfast?
I am hungry,فييّا الجوع,I'm hungry.
this is delicious,هادشي بنين,This is delicious.
it is salty,هادشي مالح,This is salty.
I don't drink tea,ماكانشربش أتاي,He didn't drink tea.
when did you have your breakfast?,معاش فترطي?,Are you serious?
when did you have your lunch?,معاش تغدّيتي?,Have you had lunch?
