eng,darija_ar,transl
"You'll always have to be able to write letters, sign documents...",غادي يخاساك ديما تكتاب راساإل أُ تاسني واتاإق...,He will always make you doubt yourself and your abilities...
You might want to start looking into which schools there are cursus that might interest you.,تقدار تقالّب علا ماداريس ليفيها تاخصّوصات تقدار تعاجباك,You can adapt to different situations based on the characteristics that suit you.
But the environment is a very exciting and very important discipline for our future,والاكين لبيأ ماجال موتير لإهتيمام أُ موهيم لموستاقبالنا,Those who do not have a clear goal lack motivation and interest in our future.
I think my fellow students would be very happy,كانضن تالاميد لي معايا غادي يكون فارحانين بزاف,I think the students who are with me will be very happy.
"Because today, we don't know how to produce them without polluting.",حيت ليوم مازال ماكانعرفوش كيفاش نصنعوها بلا مانلاووتو,"Because until today, we still don't know how to do it without messing it up."
Could you please wash your hands after touching your face,واش تقدار عافاك تغسال ياديك مورا ماتقيس واجهاك,Can you please wash your hands before touching your face?
What do you want us to do next for tonight's menu?,أشنو بغيتينا نديرو ف لقاإما ديال هاد الليلا?,What do you want us to do at this party tonight?
"What exactly do you mean, Layla, I'm not sure I understand","أش كاتقسادي بضابط أ لايلا, مامتأكادش واش فهامت","When you're sad at night, you almost can't tell if it's real."
Maybe we could make a little lemon pie with the strawberries?,إمكن نقادرو نديرو كيكا ديال ليمون ب لفرايس?,Can we make a lemon cake with strawberries?
I'm trying to have a relaxing time here and I'd prefer not to be disturbed.,كانحاول ندوز واقت موريح هنا أُ كانفضّل مانتبارزاطش,"I was trying to pass by and relax here, but I preferred not to get involved."
I'm gonna go get my science fiction book.,غادي نامشي ناخود لكتاب ديال لخايال لعيلمي ديالي,I'm going to walk to get my brother's book from my room.
"Yes, it's better to defrost them first.","أه, من حسان تحايد منهوم تالج هييا لاولا","Oh, from Hassan's neutral perspective, who is she to you first?"
All this talk of food is making me hungry,ڭاع هاد لهضرا علا لماكلا كاتخاليني نحاس بجوع,"Whenever I hear this talk about food, it makes me feel hungry."
"No, I just wanted to ask what beers do you have",لا بغيت غير نساوال علا أنواع لبيرا ليعنداك,"If you want, just make sure to have all kinds of beer available."
each with it's own unique cheese and meat combo,كول واحدا عندها شويا من فرماج أُ لحام,Tell someone who has a little bit of cheese that they have a lot
But I think it's getting harder for me in time,والاكين كاندان بيلا كايتزاد علييا صوعوبا معا لواقت,"The more difficulties I face, the stronger I become."
"Oh, so you live in a flat at the moment?","أه, إدان نتي كاتعيشي ف پارطما فلواقت لحالي?","Oh, so you're living in a parallel universe by yourself?"
Please sign out at reception when you leave,عافاك ساجال لخوروج ديالك فل إستيقبال منين تخراج,"Excuse me, can you please show me the way out of here?"
Maybe we need to have a proper discussion about that at some point,يامكان خاسنا نڭلسو نهضرو علا هادشي فواهد لوقت,Maybe we should focus on talking about this at another time.
"Don't worry, we'll do something about it","ماتخافيش, غادي نديرو شي حاجا علا هاد لحساب","Don't worry, I will take care of this matter."
but if I get stuck the girls in here will always help me,"والاكين إلا وحلت, لبنات اللي هنا ديما غايعاونوني",I have no one but my daughters who always support me.
"Watching YouTube, listening to the radio, they're easy","تفراج ف يوتوب أُ تسماع راديو, هادو ساهلين","Watching YouTube or listening to the radio, these are easy."
"Still, we live in crazy, crazy times!","واخا هاكّاك, راحنا كانعيشو ف أوقات مساطيا, مساطيا!","And that's how it was, we used to live in carefree times, carefree!"
I have an appointment at the rheumatologist at 3:00!,عندي ماوعيد معا أخيساإ ديال روماتيزم معا ع:00!,I have an appointment with the worst rheumatologist at 10:00!
Good luck and do come and visit me again soon,حاضّ ساعيد أُ أجي أُ زورني مرا خرا,I will never invite him to visit me again.
you get on my nerves and I realize I'll be way better away from you,عصّبتيني أُ لاحضت أناني أنكون حسن بعيدا عليك,You annoyed me when I realized how selfish you can be.
"so, yeah, sure, i remember your stupid film","إدان, أه, فيعلان, عقلت علا لفيلم لغابي ديالك","Edan, oh, advertisement, I thought about your jungle movie."
it was better than anything you could ever do,كان حسن من أي حاجا إمكان ليك ديرها,He was good at anything you asked him to do.
I was calling you about my birthday,كنت كانعيات عليك علا حساب لعيد ميلاد ديالي,I was counting on you for my birthday party.
"Either inside, or in the garden, depends on time","يا إمّا فلداخل, أُلا فجّردا, علا حساب لوقت","Either inside, or outside, it's all a matter of timing."
Shall I bring some red or white wine?,واش نجيب شوييا ديال نابيد لحمار أُلا لبياد?,Should we bring a little hay for the donkey or for the horse?
I even managed to spill coffee over my boss,حتا أناني قدارت نكافاح لقاهوا علا راإس ديالي,Even selfish people can fight for what they find on top of my head.
Well he couldn't really have fired me for that,واخا هووا ماكانش إقدار إجرّي عليا علا هادشي,"Even if he wanted to, he couldn't do this to me."
And then it can happen to anyone!,أُ من باعد إمكان توقاع ل أي واحد!,Distance can create expectations for anyone!
Could I also look at the food menu,واش إمكان لييا نشوف التا لاإحا ديال لماكلا,Is it possible for me to see the menu of the restaurant?
"Sorry, we don't serve this dish till noon","سماحليا, حنا ماكانقادمو هاد طاباق حتا ل دوهر","Excuse me, we weren't even coming to this floor at all."
And I suggest you only take the ice cube without the whiskey,أُكانقتاراح تاخاد هير موكاعاب تالج بوهدو بلا وهيسكي,He might consider taking a break until he feels better without whiskey.
Are you going to take the car on your way out?,واش غادي تاخود توموبيل ملي تكون غادي تخراج?,Are you going to take the car when you go out?
"You're still up, but I suggest you go to bed",راك مازال فاياق والاكين كانقتاراح عليك تمشي تنعاس,You're still awake and others are about to go to sleep.
This is the first time I've been seeing a little nervous,هادي أوال مرا غادي نتشاف فيها شوييا متواتار,This is the first time we will explore a little bit together.
I think it's important that you get adequate support,كانعتاقاد أناهو من لموهيم أنّاك تاخود داعم كافي,I believe that he is one of those who think you need enough support.
speak to your manager and see if they can help you,دوي معا شف ديالك أُشوف واش إقدرو إعاونوك,Tell your problem to see if they can help you.
Perhaps someone is going around putting drugs in your food,إمكان كايبور شي واحد أُكايدير لموخاديرات فلماكلا ديالك,Anything can happen when you least expect it.
"I must admit, when I taste the meals we serve, I ask questions...","أيخاسني نعتاراف, ملي كاندوق لمكلا لي كانقادموها, كانتساءل...","It made me feel nostalgic, when I opened the box that contained our memories, I wondered..."
"And there's a lot of kids, sometimes grown-ups","كاين بزاف ديال دراري سغار, بعد لمرات لكبار","There are many small things, even for grown-ups."
I've got my aches and pains but at 93 I can't grumble,عندي أوجاع أُألام ولاكين فعمار 93 مانقدارش نتشكا,"I have aches and pains, but at 93 years old, I can't complain."
Will you stay for some food or do you have to leave now?,واش أتبقا تاكول شويا أُلا أيخاساك تمشي دابا?,Do you want to eat a little or are you in a hurry to leave now?
it means so much to me to keep in touch,هادشي كايعني بزاف ليا أنّانا نبقاو علا إتّيسال,This means a lot to me that we remain in touch.
"No, I would love to go to South America and particularly Brazil","لا, بغيت نمشي ل أمريكا لجانوبيا أُبلخوسوس لبرازيل","No, I want to go to America to the south, to Belo Horizonte in Brazil."
You'll find more animals there than those cats!,غادي تلقا تما حاياونات كتار من هاد لمشاش!,You will find many surprises in this journey!
"Did you pay her for that, or do you think she likes you?","واش خلاستيها علا داكشي, أُلا كاضن بلي عجبتيها?","Did you leave it there, or did someone else find it and like it?"
"You want me to knock on doors, or do you have specific people in mind?",بغيتيني نداق لبيبان أُلا عانداك شي أشخاس فعاقلاك?,Do you want me to believe in something that you have no control over?
"Anybody, Just make sure you avoid door number 6","أي واهد, غير فوت عليك لباب راقم 6","Okay, just wait for me at door number 6."
"The lady in there is bonkers, and hurls abuse at everybody!","السيدا تماك هبيلا, أُكاترمي لباطل علا أيّ واهد!","Mr. Temak is a liar, he always throws false accusations at anyone!"
Well I am more worried about what she makes me do!,أودي أنا ماشتون كتار علا شنو كاتخالّيني ندير!,I really don't know what you think I should do!
It was a woman in a black coat carrying an umbrella,كانت مرا لابسا كبّوط كحال أُ هازّا مضالّا,She was wearing a traditional Moroccan dress like she's going to a wedding.
"You'll be back next week, same time, same time?","غادي ترجاع سيامانا جايا, فنافس لواقت, فنافس لواقت?","Are you going to join us or what, in the competition, in the competition?"
"But I don't like being addressed as 'Hey, you'","والاكين ماكانحمالش لي إعيّط عليا ب 'هي, نتا'","The ones who couldn't bear me saying ""Hey, you"""
You might be better off at the back table over there?,إمكن غاتكون مرتاح حسن فديك طبلا لور لهيه?,Will you be comfortable if I give you a drum to play with?
"It's kind of cozy, a little away from the rest of the customers","واه هنا مرتاح, بعيد شوييا علا لكليان لخرين","I feel comfortable here, a little far from all the noise."
"Come on, come on, you know I would never do that!","إوا سافي, سافي, راك عارف ماعمّرني ندير هادشي!","Okay, okay, you know I've never done this before!"
So I've kept a little stash of sweets here under my pillow,داكشي علاش خابيت شي حلوا هنا تاحت مخادّتي,That's why I found something sweet under my pillow
"Unfortunately, I didn't understand the last sentence, can you rephrase that?","ليلأساف, مافهامتش لجوملا لاخرا, مومكين تعاود تشرحها لييا?","Sorry, I didn't understand anything at all, can you explain it to me again?"
"Yes, everything in Term 2 will be assessed in full","أه, غادي نتختابرو ف كولشي ف لفاصل تاني","Oh, we'll talk about everything in detail later."
But you could get me a drink if you like,والاكين يامكن ليك تجيب لييا ماشروب إلا بغيتي,Or you can bring me any drink you want
You're just too lazy with this great weather,نتا هير كاسول بزاف معا هاد لجاو زوين,"You are very casual with this situation, which is nice."
Bring me a team of people and I'll play,جيب لييا فاريق ديال بنادم أُ غادي نالعاب,Bring me the phone number of the person I'm going to meet.
I always play better after a little drink!,أنا ديما كانلعاب مزيان مورا شوييا ديال شاراب,I always enjoy playing games more after a little bit of alcohol.
And why not a burger and a salad too!,أُ علاش لا شي بورڭر أُ شلادا تاهييا!,Why is there no burger or salad on the menu!
Good in general I serve chips with this cocktail,مزيان عامّاتان أنا كانسربي شيپس معا هاد لكوككتايل,"It's great, usually I have chips with this cocktail."
I hope there'll be enough room for dessert afterwards!,كانتمنا تكون باقيا بلاسا ل الديسير مورا هادشي,We wished you were still here for dessert more than this.
I come here often and I've never seen you?,كانجي لهنا شحال من مرا أُ ماعمري شافتاك?,How many times have you seen her since she never saw you?
I was thinking of my french bagpipe playing friends,كانت كانفاكار ف صحابي لفرانساوييين لي كايلعبو ميزمار,There was a concert with my friends for French people who play the guitar.
they play lovely french dance music,هوما كايعازفو علا موسيقا ديال راقس فارانسييا زوينا,They are playing French classical music beautifully.
That's why I'm listening to the good English pop rock,هادشي علاش كانسماع لموسيقا پوپ أُ روكك لمزيانا,That's why I prefer listening to pop or rock music.
You must be really happy to see your daughter,خاسك تكوني فرحانا بزاف حيت غادي تشوفي بنتك,You should be very happy because you are going to see your daughter.
and some toiletries she likes too,أُ شي لعيبات ديال ناضافا ليكاتبغيها حتا هييا,Some luxurious games that she wants even if she doesn't need them.
Will she pick you up at the airport on arrival?,واش غادي تجي تهزّك من لماطار منين توصل?,Are you going to shake me from the airport when you arrive?
"On my side, I plan on joining friends who live there","من جيهتي, كانخاطاط نمشي عند صحابي ليكايعيشو تما","From my side, I prefer to hang out with friends who live in the moment."
to take advantage of the city and everything she can offer,نستافدو من لمدينا أُ داكشي لي تقدر تعطي,"We benefit from what we have, with what you can give."
parties go better when everyone is squashed together,لحافالات كايدوزو حسن ملّي تايكون شي مخشي فشي,Buses pass by quickly when there is something scary inside.
Providing a lot of food makes it all more complicated,تاوفير بزاف ديال لماكلا كايخالي كولشي معقّد كتر,Providing too much food makes everything more complicated.
Maybe get some ice from there too,إمكن جيب شوييا ديال تالج من تما تاهووا,Maybe bring some oil from the market when you come back
"We can buy plastic plates, it's easier, right?","نقادرو نشريو طباصل تل پلاستيك, هادشي سهال, أولّا?","We can buy plastic bottles, that's easy, right?"
"I have to leave you for now, but thank you for all your advice","خاسني نخاليك دابا, والاكين كانشكرك علا ناصاإح ديالك","Let me go now, and maybe later I'll thank you for your advice."
I hate my job but I don't want to leave it,أنا كانكره لخدما ديالي والاكين مابغيتش نخرج منها,"I used to hate my job, but now I don't want to leave it."
what about my meeting with our new clients,إوا أُ لجتيماع ديالنا معا لكليان الجداد ديالنا,Our meeting with our new clients was successful.
We have no way of communicating with anyone,ماعندنا التا طاريقا باش نتواسلو معا شي حد,We don't have any means to communicate with someone.
I believe this forest path leads us to a dead end,كانضن هاد طريق ديال لغابا كايدينا لطريق ماسدود,I think this forest road leads us to a dead end.
just relax and find out everything's going well,غير رتاح أُ كتاشف بيلا كولشي راه مزيان,Just relax and discover everything will be fine.
Do you have any suggestions as to how I talk to him about this?,واش عنداك شي قتيراحات كيفاش ندوي معاه فهادشي?,Do you have any tips on how to deal with stress?
"I wanted to see the ducks again, they're so cute!","بغيت نشوف لباط مرّا خرا, راهوم زوينين بزاف","I wanted to see the beach once again, they are very beautiful."
"Imagine being born on the day of Saint Ignatius, or Ascension Day",تخايال التولد فياوم لقيديس إڭناتيوس ولا عيد الصوعود,Celebrating Christmas or Eid al-Fitr is a tradition in my family.
I don't think pasta and fish go well together,ماكانضنش شعريا أُ لحوت كايجيو مزيان معا بعضيياتهوم,I don't think my hair is getting along well with its surroundings.
"No, no potatoes with a fish, depending on my taste","لا, لا بطاطا معا لحوت, حساب داوق ديالي","No, no potatoes with fish, consider my taste."
The customer can always add a side order if they wish,لكليان إقدر ديما إزيد طالاب جانيبي إلا بغا,I can always increase the number of my students except if I don't want to.
Everything will seem better after a nice warm drink,"غادي يولّي كولشي حسان, مورا ماشروب دافيء لاطيف","Everything will be fine, as long as there is a warm drink."
With sugar but the ideal would be a caipirinha!,معا سوكار والاكين أحسان حاجة غاتكون هيا كايپرينها!,"With patience and determination, everything will eventually fall into place!"
Surely there's some way to lower the prices a bit?,طابعان كانت شي طاريقا باش إهبات تامان شوييا?,Did something happen that made you feel a little better?
"Yeah, I'm asking if we can shoot the archery nearby","أه, كانسول واش مومكين نرميو من بلاسّا قريبا","Oh, I wonder if we can throw it away from the balcony soon."
"Oh yeah, just over there behind the tennis courts","أه أياه, هير تما مورا لمالعاب ديال تنّيس","Oh yes, here comes more tennis games."
"Okay, but is there a guide to help us?","واخا, والاكين واش كاين شي ڭويد غادي إعاونّا?","And, if there is someone willing to help us, why not take advantage of it?"
I actually thought I'd managed to convince you for once!,كنت كانضن أناني قدارت نقنعاك والاو مارا وحدا!,"I thought I was selfish, but I can convince you otherwise!"
all the kids have left now so they won't get in our way,ڭاع دراري مشاو دابا إدان ماغاديش يوقفو فطريقنا,"The police officers are not coming now, they will not stop us on our way."
But I really don't want to be on this plane,والاكين أنا بساح مابغيتش نكون ف هاد تيارا,"And the truth is, I'm in the square but I don't want to be in this current."
You may have time to think about it now,إقدار إكون عانداك لواقت باش تفاكار فيها دابا,You might have something bothering you that you need to think about now.
"Once above the clouds, everything is calm","غير تكون فوق سحاب, كايكون كولشي هوا هاداك","Unless you're above the clouds, everything is just air."
It's the safest way to travel in the air,هيا طاريقا ل أكتار أمانان باش تسافار فسما,She found many ways to ensure safe travel in the sky.
And today's team is one of my favorites,أُلفارقا ديال ليوم هيا من أحسان واحدين عندي,The difference today is that I only have one friend.
"Christine, do you have any cake in advance for my friend?","شريستين, واش عنداك شي كيكا هيا لولا لساحبي?","Christine, do you have any cake left for my friend?"
Although I'm a bit worried about the fact that they have ovens onboard,واخا أنا مشووش شوييا حيت عندهوم فرّان فطيّارا,I'm a bit confused because they have a bakery in the neighborhood.
One of my friends is being bullied because he wears glasses,واحد من سحابي كايتعراد لتانامور حيت كايلبس نضاضر,One of the clouds is getting ready to rain because it's wearing dark clothes.
How does wearing glasses play a role in these brutal acts?,كيفاش تلباس نضاضر كايلعاب داور فهاد لأعمال لواحشيا?,How do you address issues when playing a leadership role in these isolated activities?
it's because he is different to everybody else,هادشي حيت هوا مختالف علا أي واحد أخور,This is because it is different for each person.
The reason they are cruel to him is because he wears glasses,ساباب لقاسوا ديالهوم عليه هوا حيتاش كايلباس ندادر,They found his wallet on him because he was pretending to search for it.
"In fact, it all depends on the shape of the glasses",فلواقيع هادشي كاملو معتامد علا شكال ديال ندادار,"In such situations, everything depends on the form of negotiation."
I was happy to argue with you,كان من داواعي سورور ديالي أناني نتناقش معاك,It would be a pleasure for me to discuss with you.
I know someone who didn't like dolphins because they don't have a mustache,كانعراف واحاد شاخس ماكايحملش دالافين حيت عندهومش موستاش,He knows a lot but he doesn't carry the keys because he doesn't have a mustache.
You must have special cats if they drink brandy,أيكونو عنداك مشاش فشكل إلا كانو كايشاربو براندي,They might have a problem with you unless they are drinking brandy.
Is there going to be a party in the bar tonight?,واش غادي تكون حفلا فل بار هاد ليلا?,Are you going to a party at the bar tonight?
It is not long till it will start getting dark,ماغايدوزش بزاف ديال لواقت حتا إبدا إطيح دلام,He won't waste a lot of time before he falls asleep.
I'll chose some people I don't normally work with,غادي نختار شي أشخاس ألي ماكانخدامش معاهوم عاداتان,We will choose people who we have never worked with before.
How long is the oral presentation?,شحال هيا لمودّا ديال لعاراد ليغادي نڭول شافاويان?,How much is the ticket for the bus that goes to the Chafawiyan neighborhood?
I have a lot of deadlines from other teachers,عندي بزاف ديال لماواعيد ت ل أساتيدا لخرين,I have a lot of homework to do for other teachers.
"Mis, I think the fire alarm has just gone off","لالّا, كانضن بلي إندار لحاريق يالّاه تفا دابا","No, I thought he was doing well, but now he's in trouble."
but he's already turned the fire alarm off,والاكين هوا راه واقاف بعدا ل إندار تلحاريق,The landlord said he will come later to fix the leaks.
You meant to say I dont look old enough to be a grandma!,كاتقساد تڭول بلي ماكانبانش كبيرا باش نكون جدّا!,She acts like she wasn't a big deal to be too serious!
So you eat ice cream while you sleep?,إدان نتا كاتاكل إس كرام حتا فنعاس ديالك?,Do you think you can act all noble even in your sleep?
"Well, there was this one time when we got snowed in","واخا, كاينا ديك لمرا ملي كان تالج كايتيح","And, there's this woman who, whenever she speaks, she makes sense."
and I think we should save it before it does,أُ كاندان بلي خاسنا نحافدو عليه قبال مايدوب,A friend is someone we should cherish before they disappear.
"Me, too, but since I'm very busy, I took the elevator","حتا أنا, والاكين حيت مشغول بزاف خديت سانسور","Even I, the busiest person, took a break."
I'm organising the big event in London next week,غادي نضّم بلان كبير ف لوندون سيمانا جايا,I will organize a big event in London next week.
"I mean, I've barely slept for the last couple of weeks",كانقساد بلّي بزّز باش كانعس هاد سيمانات ليدازو,I broke the lock with a hammer so I could get through this door.
I know I shouldn't be saying this to you though,عارف بلي مخاسنيش نڭول هادشي ليك واخا هاكاك,"I know I shouldn't have said that to you, but that's how it is."
Or I could go up a pay grade perhaps?,أُلا إمكان ليا نرفاع داراجا ديال لخالسا ديالي?,Can I learn the Moroccan Darija dialect of my in-laws?
But I think it's very long for the paramedics to come forward,والاكين كانضن بلي تويل بزاف باش إتقادمو لموسعيفين,Some people think that taking too long will make them more important.
"I know several bars, which could very well greet 30 people",كانعراف بزاف ديال لبيران ليتقدار تستاقبل 30 واهد,I know a lot of people who can host up to 30 guests.
otherwise it's difficult to hear people speak,أُلّا راه أيكون صعيب تسماع ناس أش كايڭولو,Except that it might be difficult to hear what people are saying.
Sometimes they charge for the space for the party,شي مرّات كايتخالسو علا لبلاصا ليغادي تاخدها لحافلا,Sometimes they argue over a place that they won't even take in the end.
it would allow you to see if the place suits you,غادي إخليوك تشوف واش لبلاسا مزيانا ليك أُلالا,I will let you see if the place is good for you or not.
"I'm a chef in the kitchen, but I'm a PR chef!","أنا شف ف كوسينا, أُحتا شف تلعالاقات لعامّا!","I saw in the kitchen, I also saw the relationships last year!"
I'm in instargram and other social networks!,أنا ف إنستاڭرام أُ ف شاباكات جتيماعيا خرا!,I'm on Instagram and I hate social media drama!
I like it when there's sugar round the rim. Can you do that?,كايعجبني ملي كايكون سوكار فل حافا. تقدر ديرها?,I like it when there's sugar in the tea. Can you make it?
And I'll probably get a dessert later too,أُ نقدار ناخود ديسير من باعد حتا هووا,We can order dessert from a distance even.
But maybe they'll be up for a bit of karaoke later,والاكين يقادرو يكونو ماستاعدين لشي كاراوك من باعد,"Sometimes, those who seem unprepared can surprise you from a distance."
I've got enough time to choose my song then!,عاندي مايكفي من لواقت باش ناختار أُغنييا ديالي,I have enough wealth to choose my own lifestyle.
"Although I warn you, I'm not a very good singer","واخا أنا كانحادراك, أنا راه ماشي موغاني واعر","Even if I warn you, I am not crazy or stupid."
"Anyway, what kind of gin do you have?","علا كول حال, أشمن ناوع ديال ڭين عنداك","Anyway, what kind of music do you have?"
I've been watching people around the pool for two days,كنت كانشوف ناس حدا لماسباح لمودا ديال ياوماين,I used to see people at the edge of the swimming pool every day.
I got some hot water left in my thermos,راه خليت شوييا ديال لما سخون ف ترموس,I left a little bit of tea warm in the thermos.
I've got some chocolate biscuits left too,عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي,I only have a few pieces of chocolate biscuit left.
"Not at the moment, I'm enjoying the sun and relaxing","ماشي فهاد لواقت, أنا كانستامتاع بشامش أُ كانتارخا","Not at this moment, I was enjoying a nice cup of tea earlier."
"It's okay that you're warm, you're in the sun","ماشي موشكيل تكون سخون, راك كاين ف شامش","It's not surprising that you're feeling hot, you're in the sun."
"While I was making your sandwich, I got one, too","أُ أنا كانقاد ساندويش, خديت واحد تا أنا","If I were a sandwich, I would eat myself."
"And, as you know very well, you had to be perfect!",أُ حتا نتا كاتعراف بيلا خاساك تكون ميتالي,"Even if you know nothing, you should act as if you know everything."
Have you left any wine or have you finished the bottle?,واش خليتي شوييا ديال نابيد ولا كمّلتي لقارعا?,Did you leave a bit of the nail polish or did you finish it off?
I'm afraid that's the end of my shift now,خايف تكون هادي هييا نيهايا ديال نوبتي دابا,Afraid this might be the end of my turn now.
No thanks no milk in my coffee and no ice in the orange juice.,"لا شوكران, لا حليب فلقاهوا لا تالج فلعاصير","No thank you, no milk in the fridge, no ice cream in the freezer."
"Poor thing, it's raining too and looks hungry","ماسكين, راه كاتيح شتا أُ بان لييا جيعان","They're holding on, because it's raining and I'm hungry."
You think your dog will like chicken pie?,واش كادان كالباك غادي يابغي فاطيرا ديال دجاج?,Is the dog going to ask for a chicken wing?
There's over thirty people in the yoga class,كاين كتار من تلاتين شاخس ف فاصل يوڭا,There are many thirty-year-olds who are still single.
Can I talk to you tomorrow to complete the organization?,واش ناقدار ناهدار معاك غدا باش نكاملو تانضيم,Can I meet with you tomorrow to continue the discussion?
Or just find a supermarket that sells products I'm used to,ولا غير تلقا سوپر مارش كايبيع لموناتاجات ليولّفت,You won't find a supermarket that sells organic products.
"I think we should go to the park next, we can have a barbecue.","كانضن خاسنا نمشيو لحاديقا موراها, نقادرو نديرو شوا","I think we should go to the park nearby, we can have a barbecue."
"Good lord, I hope there won't be any strange people in the park",ياربي كانتمانا مايكون حتا حاد غريب ف لحاديقا,"Oh God, we hope that even a stranger won't be a threat in the gardens."
"As you're now home, I'm assuming that you managed to get the car fixed?","منين نتا فدار دابا, كانفتاراض بيلا قاديتي توموبيل?","Where are you at home now, did you remember to lock the car?"
But you told me you'd go to the market this morning!,والاكين ڭلتي ليا بلي أتمشي لسوق هاد سباح!,My neighbor told me to go to the market this morning!
We got five hours till tonight's dinner,عندنا خامسا ديال سوايع حتا لعشا ديال ليلا,We have a variety of dishes even for late-night dinners.
well you better hurry then because we have prep to do,من لأحسان تزراب حيت راه عندنا مانديرو مازال,"From the goodness of his heart, he came to visit us when we hadn't done anything yet."
here is a list of everything we need for tonight's service,هادي لقاإما تڭاع داكشي ليغادي نحتاجو هاد ليلا,This meeting might be what we need tonight.
"I agree, but it would be more than that to organize","متّافق, والاكين تانضيم غادي يكون كتار من هاكا","Agreed, otherwise the situation will become more complicated."
"Meanwhile, you personally, do clearly not have a problem with your brain","فنفس لواقت, نتا شاخصييان, كايبان ماعنداكش موشكيلا فعاقلاك","At the same time, you are independent, it seems you don't have any doubts in your decisions."
which happens to many people theses days,أُ هادشي كايوقاع لبزاف ديال ناس هاد ليامات,This happens to a lot of people these days.
"Can I add some celery, too?",واش ناقدار نزيد شوييا ديال كرافس تا هووا,Can I add a little bit of cumin to it?
so please don't send them late on Wednesday evening,داكشي علاش عافاك ماتسيفتهومش فواقت معاتال نهار لارباع,That's why please don't argue with them during difficult times.
"well this is going to be a whole barrel of laughs, isn't it!","أودي, غادي يكون هادا بارميل ت ضاحك, كاينا?","I hope this will be a funny barrel, right?"
Moha and Fatima have two daughters and a son,موها أُ فاتيما عندهوم جوج بنات أُ درّي,"Mohammed and Fatima have a lot of children, around ten."
"Last week, Said wrote a letter to his friend.","السيمانا اللي فات, صايد كتب ريسالا ل صاحبو?",Did the guy who was looking for books write a letter to his friend last week?
Have you ever drunk mint tea in America?,واش عمّرك شربتي أتاي ب نعناع ف ميريكان?,Have you ever tried mint tea in America?
"If you continue this tone, it will go wrong for you","إلا كمالتي هاد ريتم, غادي إكون خياب بنسباليك","Except for my perfection, I will be disappointed in comparison to you."
We could get everyone to dress up in 1980's clothes,إمكان لينا نخاليو كولشي إلباس لباس ديال تمانينات,We can wear everything 80s style.
"It's okay, it's just that I don't want to do anything","ماشي موشكيل, ليكاين هووا هير مابغيت ندير تاحاجا","No problem, if there is something you don't want to do, just say it."
It's stupid to be lost when we have a good map!,من لغاباء تواضار منين تكون عانداك خاريطا مازيانا,"From the forest of Tawadart, where do you have a good map?"
It was the only way to get them to give us back our food,كانت طاريقا لواحيدا باش يرادو لينا لماكلا ديالنا,It was a trap for one person to steal our food.
The train leaves in 10 minutes,التران غايمشي من هنا ل عشرا ديال الدقايق,The train will leave from here in ten minutes.
The indian ocean is in the south of Asia,ل موحيط ل هيندي كاين ف جانوب أسيا,There is a diverse environment in South Asia.
Could anyone tell me what's the problem?,واش يقدر يڭولييّا شي واحد شنو هووّا لموشكيل?,Can he tell me one thing about what the problem is?
There is nothing I like more than moroccan cuisine,ماكاين حتّا حاجا كاتعجبني كتر من الطابخ لمغريبي,There is nothing I like more than Moroccan cuisine.
"last week, said wrote a letter tohis friend","سيمانا اللي فاتّ, سايد كتب برا ل ساحبو","Last week, Said wrote a letter to his friend."
"last sunday, i went to the medina and bought a jellaba","لحد اللي فات, مشيت اللمدينا و شريت جلّابا","Until the last time, I went to the market and bought a jalaba."
"ok, can i reserve for tonight?","واخا, واش يامكان لييا ناحجاز لهاد ليلا ?","And, is it possible for me to book for tonight?"
i don't think i like this new hair on me,ماعجبنيش هاد لا كوپ جديدا لي درت لشعري,I don't like this new haircut I got.
do you have this item in stock?,واش عندكوم هاد ل پرودويت ف ستوكك ?,Do you have this product in stock?
would you have this in another color?,نلقا عندك هادا ف شي لون أخور ?,Do you have this in a different color?
i'm not the best person to answer that,أنا ماشي أحسّن شخسّ إجاوب علا هاد سوال,I'm not the best person to answer this question.
"i'd like to, but i know i'ii regret it",بغيت ندير واحد لعييبا والاكين عارف راسّي خاندم,"I wanted to do something fun, but everyone knows my business."
i really appreciate you asking me but i can't commit to that right now,شوكران حيت سولتيني والاكين مانقدرش ندير هادشي دابا,"Thank you for asking, but I can't do that right now."
i am honoured that you asked me but i can't do it,شاراف لييا أناك سولتيني والاكين را مانقدرش نديرها,"Tell me, did you ask me or is it something we can't do?"
she had a hairless cat when she was a kid,كانت عندها واحد لموشا مشعرا ملي كانت سخيرا,She had a stubborn cat that she adored.
"when we were young, we rode bikes daily",ملي كنا سخار كنا كانسوڭو ماتر كولا نهار,"When we were kids, we used to drink Coca-Cola all day."
could this be the start of something big?,ياكما هادي لبداي ديال شي حاجا كبيرا ?,Is this the beginning of something big?
the cashier greeted the customer with a warm smile,مولات لا كايس سلمات علا كليانت ببستيساما كبيرا,The seller is always polite to all customers with great respect.
the price seemed reasonable for the quality of the product,تامان كان هووا هاداك معا لقواليت ديال لپرودويت,"Okay, he was the one with the green T-shirt at the party."
the store had a limited time promotion on selected items,لماحال كان عندهوم سولد قسّير علا شي پرودوييات,"When they had a difficult situation, they showed great resilience in their productions."
the item was exactly what the customer was looking for,هاد لرپودويت كان بدبت دكشي لي باخي لكليان,This response was not what I expected from someone like you.
