eng,darija_ar,transl
Do we have a deal?,واش سافي تافقنا?,Did we agree?
You have a one track mind.,عانداك عقال واهد.,Stubborn and stubborn.
Sure it's easier.,واياه هادشي أسهال.,This is easy.
"Yes, of course!","مرحبا, ألاه ياودي!","Hello, God willing!"
What kind of fruit do you prefer?,أشمن ديسّير بغيتي?,What dessert do you want?
"All right, I'll do that.","واخا, أندير داكشي.","And so, I did that."
I'll be Octopussy!,أنا أنكون أُكتوپوسّي.,I am an octopus.
You want me to be James?,بيغيتيني نكون جامس?,Do you want us to be friends?
I don't look like him...,أنا ماكنشبهش ليه...,I don't resemble him...
We could make sangria.,نقدرو نديرو سانڭريا.,We can make sangria.
I'll get started on it.,غادي نبدا فداكشي.,I will start on that.
E-mails will do.,غادي ندير إ-مايل.,I will send an email.
Nothing else?,صافي تاحاجا أخرا?,Clear for another thing?
I forgot a good book.,نسيت كتاب زويّن.,You forgot the book.
It's not the same thing.,ماشي بحال بحال.,Not the same.
It's not the same thing.,ماشي نفس لحاجة.,Not the same thing.
Would that be ok?,واش هادشي مقبول?,Is this acceptable?
Think about a program.,فكّر فشي بارناماج.,Think about a program.
The cakes are a good idea.,لحالوا فيكرا زوينا,He's thoughtful
It's not a bad idea,ماشي فيكرا خايبا,Not worth it
You want to go dancing?,بغيتي تمشي تشتاح,Do you want to go for a walk?
But I agree with you...,والاكين كانتافق معاك...,Even if they agree with you...
I'm off to bed.,هاني مشيت نعس.,I'm going to sleep.
I think I hurt you...,كانضن أناني أديتك...,I think I gave you...
See you later brother,نشوفوك أ خونا,See you later
Good night,تسباح علا خير,Good night
But I just can't figure out what,كالكين ماعرفتش شنو,I don't know what.
Just to be clear,باش نكونو واضحين,Let's be clear
I'm not sleeping.,أنا ماشي ناعس.,I'm not sleepy.
Or maybe not.,أُلا مومكين ألا.,There is no way.
Everything is dark around me,كولشي مادلم حدايا,Everything will be fine
The fish say hello,لحوتا كاتڭول سالام,The cat is saying hello
Some people don't know me,شي ناس ماكايعرفونيش,Some people don't know me.
Do you know the fish too?,كاتعرف لحوت تاهووا?,Do you know how to swim?
Are they familiar to you?,فايت ليك كاتعرفهوم?,Do you know them?
Of all sizes,بڭاع ل أحجام,Sell by size
What is he doing in the aquarium?,أش كايدير فلحاوض?,What are you doing in the sink?
"Yes, he is.","أه, هوا هاداك.","Oh, that's it."
That's interesting?,هادشي موتير ليلإهتيمام?,Is this worth the attention?
Huge eggs.,بايض كبير بزاف.,Very cool.
"Look, you're in front!","شوف, نتا لقدّام!","Look, you're ahead!"
The box depends on it.,صاندوق كايعتاماد عليه.,The box is locked.
Why is it my fault?,علاش لخاتاء ديالي?,Why my sister-in-law?
Why is it my fault?,علاش لغالاط ديالي?,Why my mistakes?
"No, you're not going to sing!","لا, ماغاديش تغنّي!","No, she won't sing!"
Get us out of here!,يالاه نخرجو منهنا!,Let's get out of here!
Hopefully it will go away soon,إنشالاه غاتمشي قاريبان,"Hopefully, it will work out soon."
he's being very brave,هوا شوجاع بزاف,He is very brave
We'd have to do a test.,أيخاسنا نديرو ختيبار.,Let's do some brainstorming.
We'd have to do a test.,أيخاسنا نديرو تست.,Let's do a test.
No idea whatsoever.,ماعنديش حتا فيكرا.,I don't even care.
Not me.,لا ماشي أنا.,"No, not me."
No don't do that.,لا ماديرش داكشي.,Don't do that.
Let's try to find a solution.,خلينا نلقاو حال.,Let's meet up.
Uh... it depends on you...,أُه...لأمر كايعتامد عليك,Oh...everything depends on you
I'm very open minded.,أنا ماتفاتح بزاف,I don't talk much
"Oh yes, there is.","أه بسّاح, كاينا","Oh really, there is"
Good luck with the meeting,حاضّ مووافاق فليجتيماع,He's not suitable for the meeting.
The elevator's down again.,لماسعاد خاسر تاني,When happiness loses again
The system is so antiquated.,النيضام قديم بزاف,The system is very old
It would cost millions,غادي تسوا لملاين,You will do great
"Ah, that's it","أه, هييا هاديك","Oh, she's over there"
"Goodbye, you cheap bastard!","باسلاما, أ شماتا","Goodbye, take care"
Oh you took both?,أُه خديتيهوم بجوج?,Did you take them by force?
Are there turtles?,واش كاينين لفكارن?,Are you guys okay?
I like turtles a lot!,كايعاجبوني لفكارن بزاف,I really like their ideas.
Everyone likes turtles!,كولشي كايعاجبوه لفكارن!,Everyone likes our ideas!
"Yeah, it's the food chain.","أه, سيلسيلا لغيداإا.","Oh, it's raining heavily."
They want more bread,بغاو خوبز أخور,They want a snack
Is there any left?,واش باقي شوييا?,Is there anything left?
Oh come on,أُه وا لاواه,Oh my!
Maybe later.,إمكن من باعد.,Maybe later.
One coffee coming up!,واحاد لقاهوا جايا,Someone found it coming
I'll be back in a minute,دقيقا هاني جاي,"Exactly, I'm coming."
What did you bring for them?,أشنو جبتي ليهوم?,What did you bring for them?
I never thought about it,ماعامري فكّرت فيها,I never thought about it
Sometimes the trumpet,باعد لمارات ترومپت,He played the trumpet
How did we end up here?,كيفاش وصلنا لهنا,How did we get here
I walked away a little bit,مشيت بعيد شوييا,I went a little far
A little bit of both.,شوييا منهوم بجوج.,A little bit confused.
What's the menu?,أش كاين فلقاإما?,What's happening in the meeting?
A puff of vegetables,شوييا ديال لخوضرا,A little bit of green tea
With white wine,معا شراب لبيد,With a glass of lemonade
That sounds nice,هادشي كايبان مازيان,This doesn't look good
How many people is it for?,شحال ديال ناس?,How many people?
Right I'll get going.,بصّح غادي نامشي,"Honestly, I will leave."
What dessert are you making?,أشمان ديسّير كاتسوب?,What are they talking about?
Are you serious?,واش كاتهدر بلمعقول?,Is he talking sense?
But you cut your finger!,والاكين قتاعتي صبعك,Watch out for your finger
We have to go to the emergency room!,خسنا نمشيو لموستعجالات,Let's go to the supermarket.
The day isn't going so well,نهار ماغاديش مازيان,Tomorrow will not be good
Let's cancel the wedding,يالاه نلغيو لعارس,Let's cancel the wedding.
"Firstly, the car broke down","أوالان, توموبيل خسرات",Car accident
You left the car at work?,خاليتي تونوبيل فلخدما,My uncle has a car for work.
I'm not sure I agree,مامتأكادش واش نوافاق,I'm not sure if we agree
Shall we go out to dinner?,ناش نخرجو نتعشاو?,Shall we go out for dinner?
I love the theater.,أنا كايعجبني لمسراح.,I like theater.
I love parties!,كانحماق علا لحافالات!,He's crazy about buses!
What are you planning on doing?,شنو كاتخطّط دير?,What are you planning to do?
my place it's not big enough,داري ماكبيراش بزاف,The house is not very big.
There's The King's head.,كاين راس لماليك.,There is a problem with your money.
Ha ha ha!,ها ها ها!,Haha!
Are they any good?,واش هوما مزيانين?,Are they okay?
No offense to your friend...,ماتقلّقش علا ساحبك...,Don't worry about your friend...
Thank God!,لاهوما لاك لحامد!,Neither you nor anyone else!
It's not natural.,هادشي ماشي عادي.,This is not normal.
Uh... if you want.,أه... إلا بغيتي.,Oh... if you want.
Would you like a whiskey?,واش بغيتي وهيسكي?,Do you want to dance?
Just the hand please.,عافاك غير لياد.,Please pass me that.
"All right, good day to you.","مزيان, نهارك مبروك.","Good, have a nice day."
Oh I understand now!,أه فهمت دابا!,"Oh, I understand now!"
What shall we cook?,شنو غادي نطيّبو!,What are we going to cook!
That's the question.,هادا هوا سوأل.,This is a question.
I'd like to visit Hawaii.,ماكرهتش نزور هاوايّ.,I didn't hate visiting Hawaii.
What does your husband do?,أش كايدير راجلاك?,What is he doing to you?
He's a scuba diver camera man,هوا كامرامان غوّاص,He is a professional diver
I don't like going into the woods,ماكانحمالش نمشي لغابا,I couldn't bear to go to the forest
Are you stupid?,واش نتا مكلّخ?,Are you crazy?
Are you stupid?,واش نتا دمدوما?,Are you always like this?
Are you crazy?,واش نتا حمق?,Are you stupid?
Are you crazy?,واش نتا مسبيطر?,Are you in control?
How are you today?,كيف راك ليوم?,How are you today?
How are you today?,أشاوا كاتعاود ليوم?,What are you doing today?
What are you supposed to be doing??,أشنو كايخاساك دير?,What are you doing?
Thank goodness for that!,هامدولاه علا هادشي!,Thank God for this!
Do you wish to see them?,واش بغيتي تشوفهوم?,Do you want to see them?
"What about you, boss?",أُنتا أ سيدي?,Who are you?
I hear people outside!,كانسماع بنادام برّا,I can't hear properly
Who are you receiving?,شكون غادي تستاقبال?,Who will pick you up?
It is a strange business,هادي خادما غريبا,This is strange
It is a strange business,هادي خدما فشكل,This is not working
"Oh, yes, I understand.","أُه, أه, فهامت.","Oh, oh, understood."
"Courage, help is coming!","تشاجاع, لموساعادا جايا","Be brave, the help is coming."
I'm ok actually,ساراحا أنا بيخير,I'm fine
I'd like to go for a walk,بغيت نتمشا شويا,I want to take a walk
I'd like to go for a walk,ماكرهتش نتمشا شويا,Let's not go out for a while.
But aren't you tired?,والاكين واش ماعييتيش?,"And you, did you not understand?"
that's not very original,هادشي ماشي دوريڭين,This is not my concern
I wish it didn't last a century!,كانتمانا مايبقاش قارن,We are not comparable
How was your journey?,كيدازت ريحلا ديالك?,How's your trip going?
I hope it calms down quickly,كانتمنا إتخفّف بزاربا,I hope it gets easier
I saw your brother yesterday!,شافت خوك لبارح!,She saw your brother yesterday!
That's good news,هادا خبار زوين,This is good news
I didn't ask him for details,ماسوالتوش علا تافاصيل,Don't ask about the details
I'll have a coffee,غادي ناخود قهيوا,I will have coffee
"Certainly, sir.",أيه أ مولاي,"Yes, sir."
One coffee coming up,واحاد قهوا جايا,One coffee coming
Which country did you go to?,لاشمن بلاد مشيتي?,Where are you from?
So how was your day?,إوا كيداز نهارك?,How is your day going?
How was yours?,كيداز ديالك نتا?,How are you?
Mine was fine,ديالي كان مازيان,Mine was not good
As scheduled.,كيما كان موقارار,As it was decided
You mean after your meeting,كاتقصد مورا جتيماعاك,She means she's not coming to your gathering.
My day has been quiet,كان نهاري مكالمي,My day was busy
And what did you write about?,و علاياش كتبتي?,Why did you write it?
what was your meeting about?,علاش هضرتو فلّيقاء?,Why did you talk about it?
I've never had it,ماعامرو كان عندي,They never were mine
The meeting was pretty good,كان ليجتيماع مزيان,The meeting was good
What about your side?,أُ من جيهتك?,Where are you from?
Trump being an idiot.,طرومپ لي غابيي,Trump is missing
I'll be back soon,غادي نرجاع بزاربا,I will come back later
The president of the US?,راإس ديال ميريكان?,President of America?
this is just a theory,هادي هي ناضارييا,This is ridiculous
It was written in 2010,تكتب ف 2010,You write in 2010
looking after our mental health,ناهتامو بصاحتنا لعاقلييا,They insulted our intelligence
"And it doesn't fascinate you, ancient civilizations?",ماكاتبهراكش حاضارتك لقديما?,Doesn't Marrakech impress you with its ancient monuments?
The birth of writing?,لبدايا ديال لكتابا?,Beginning of the book?
History often repeats itself,التاريخ يوعيدو نافساه,History repeats itself
History often repeats itself,التاريخ كايتعاود ديما,History always repeats
You should look into it,خاسّك تقلّب مزيان,You should behave well
See you next week!,نتلاقاو سيمانا جايا,See you next week
Thank you for your precision.,شوكران علا الديقا,Thank you for the meal
If you get those started,إلا بديتي بهادو,Unless you started with it
it became a global problem,ولّات موشكيلا عالامييا,Don't worry about it
"Okay, suit yourself.","واخا, خود راحتك","Okay, take it easy"
It's a kind of detective novel.,تقريبان ريوايات لبوليسييا,Detective novels
Would you like a drink?,بغيتي شي شاراب?,Do you want a drink?
I'd love an Fanta,ماكرهتش شي فانتا,I didn't hate anything
Just as a matter of interest,هير بغيت نعرف,"Yes, I want to know"
As far as I understand it,علا حساب مافهمت,I didn't understand
"I see you feed them, too... what is it?",شافتاك كاتواكالهوم...اشنو داكشي?,She saw you and started laughing...what's that?
So you're a pescatorian?,إدان نتا پسكاتوريان?,Are you a psychologist?
Okay I will.,واخا غادي نديرها.,Even if I'm going to do it.
is that what you mean?,واش هادشي ليكاتعني?,What does this mean to you?
What do you have to eat?,أشنو عاندك لماكلا?,What's wrong with you for eating?
What do you have to eat?,شنو عندك فلماكلا?,What do you have for dinner?
I'm still in charge!,باقي أنا لماسأول,I'm still here for you
I'll take a cab.,غادي ناخود تاشي.,I will take it.
I don't want to be difficult,مابغيتش نكون صعيب,I don't want to be difficult
i'll put the order through,غادي نواجاد طالاب,I will find students
"Good morning, Doctor",سباه لخير دوكتور,He is a good doctor
What's been going on?,أش كان واقاع?,What happened?
I need to talk to you,خاسني ناهضار معاك,Leave me alone
"No, that's mine.","لا, هاداك ديالي","No, that's mine"
Aren't you hot?,واش مافيكش سخونييا?,Are you not feeling well?
But it's tiring,والاكين هادشي كايعايي,But this is obvious
But I still hear them,والاكين مازال كانسماعهوم,But they still can't hear them
The walls aren't that thick,لحيوطا ماغلاضش بزاف,The walls don't talk much
I didn't feel at home,ماحاسيتش براسي فدّار,I don't feel well at home
"Good morning, ma'am.",صباه لخير لالا,"Good morning, no."
I can't take it anymore,مانقدرش نبقا صابر,I can't be patient
That's the thing,هادشي لي كاين,This is what exists
How are those lovely grandchildren of yours?,كيدايرين أحفادك زوينين?,Are your grandchildren doing well?
it doesn't make life easy!,ماكاتخاليش لحايات ساهلا,Doesn't make things easy
My grandkids are fine,حفادي لاباس عليهوم,My grandchildren are fine.
she just made her first steps!,يالّاه بدات كاتمشا,"Let's go, she's leaving."
"Ah, how I understand you!","أه, راني فاهماك","Oh, I understand you"
my kids gave me a tablet,ولادي عطاوني تابلت,My children gave me a tablet.
They are very kind,هوما درايفين بزاف,They are driving a lot
You should really try it,خسّك نيت تجرّبو,You should try it
it probably sucked,غاليبان طلع عيّان,The two of them went out tired.
I asphyxiate on your side,أنا كانتخناق فجانبك,I was suffocating next to you
I need intellectual stimulation,كانحتاج تاحفيز فيكري,I need motivation
he needs emotional stimulation,كايحتاج تاحفيز عاطيفي,He needs emotional support
I did a typo,دارت خاتاء ماتباعي,"She did it, don't follow"
And don't add to it,أُبلا ماتزيد عليها,Enough is enough
I tried to hear you out,حاولت نسمع ليك,I tried to listen to you
I'm through with you,سافي ساليت مناك,"I'm leaving, I'm done with you"
It's Julie!,هادي هيا جولي!,This is my girlfriend!
I love sailors...,أنا كايعجبوني لباحارا...,I like him/her.
But we're gonna have to blackmail them,والاكين أيخسنا نبتازّوهوم,"Even if they annoy us, we ignore them."
Maybe he is a pirate?,إمكان هوا لقورسان?,Is he from Kourassan?
And we'll dance!,أُ غادي نشطحو!,I will explain it!
Thanks for your help!,شوكران حيت عاونتيني!,Thank you for helping me!
He was mad at you?,كان غضبان عليك?,Was he angry with you?
He was mad at you?,كان مقلّق عليك?,Was it bothering you?
in front of the entire office,قدّام لبيرو كاملو!,"In front of me, they completed it!"
Here's the menu,هاك خود لقاإما,"Here, take it or leave it"
"Now, what shall I eat?",دابا شنو ناكل?,What are we eating now?
But your words are inconsistent,والاكين كلامك مامقاداش,But your words have no value
"Good morning, Doctor",صباح لخير دوكتور,"Good morning, doctor"
I'm having trouble at work,عندي ماشاكيل فلخدما,I have no issues with work
What exactly has happened?,أشنو وقاع بدابت?,What's going on?
He didn't greet you well?,مارحّابش عليك مزيان?,Aren't you going to take care of it properly?
What exactly did he do?,شنو دار بدابت?,What's wrong with you?
"Haha, that would be an idea","هاها, هادي فيكرا","Haha, this idea"
"Oh, where are you going?","أُه, فين غادي?","Oh, where are you going?"
where are you going?,فين راك غادي?,Where are you going?
"The kids are fine, thank you","دراري بيخير, شوكران","Everything is fine, thank you"
They're almost grown now,راه كبرو دابا,He grew up now
And what about Emma?,إوا أُ إمّا?,What's up?
Just the weekly song?,غير لأغنيا لأسبوعيا?,Change the song weekly?
From what era?,من أشمن عاصر?,From which era?
Maybe next week,يمكان سيمانا جايا,Maybe next week
I have a few slices,عندي شي طريفات,I have some jokes
Have you travelled much?,واش سافرتي بزاف?,Did you travel a lot?
Because they are hungry,حيتاش هوما جيعانين,Because they are hungry
They look hungry,كايبانو بلي جيعانين,They seem hungry
They look hungry,كايبان فيهوم الجوع,They seem hungry
what do you think?,أش بان ليك?,What's wrong with you?
Better give them carrots,حسان تعتيهوم خيزو,"Hassan, give it to them."
He got scared,راه شدّاتو لخلعا,He broke up with her
We should go home,أيخسنا نكمهيو لدار,Let's go home
We should go back home,أيخسنا نرجعو لدار,Let's go back home
It's up to you,هادشي خليتو ليك,I left it for you
I get most of them though,خديت لأغليابيا ديالهوم,I took my keys
"Yes, let's get it opened","أه, خلينا نفتحوها","Oh, let's open it"
I've also got some playing cards here,أُعندي كارطا تاهيا,I have a problem
That's a good idea,هادي فيكرا مزيانا,This idea is good
I'll be right back,غادي نرجاع دابا,I will come back now
What's she doing to you?,أش كادير ليك?,What's wrong with you?
She is always there,هيا ديما تما,She's always late
Is she following you?,واش هيا كاتبعاك?,Is she following you?
"In town, everywhere?","فلمديبا, فڭاع لبلايص?","In the store, looking for clothes?"
To be truthful...,باش تكون صاريح...,To be honest...
I used to cry a lot,كنت كانبكي بزاف,I used to cry a lot
"Unfortunately, another time","ليلأساف, مرّا خرا","Unfortunately, it's really bad"
I'll sit at the bar,غادي نڭلاس فلبار,I will meet you at the bar
"Oh, you've got character!","أُه, عانداك شاخصيا!","Wow, you're stubborn!"
Don't get upset!,مايبقاش فيك لحال!,You're not alone!
I'm not upset,أنا ڭاع مامقلاق,I'm hungry
I'm sorry I didn't want to rush you,سماحليا مابغتيش نزارّباك,"Sorry, I don't want to talk to you."
Ah I understand now,أه فهامت دابا,"Oh, I understand now."
She'll not be long,ماغاديش تكون طويلا,It won't be long
Let me introduce myself,خليني نقدّام راسي,Let me think
What's yours?,أُشنو سميتاك نتا?,What's your name?
Sorry got to go,سماحليا خسّني نمشي,"Excuse me, let me go"
"Okay, I'll see you tomorrow!","واخا, نشوفاك غدا!",See you tomorrow!
"Good morning, Maria!","صباح لخير, ماريا!","Good morning, Maria!"
The leg's playing up a bit,رجل كاتلعب شوييا,The man is playing a little
I can't see very well anymore,مابقيتش كانشوف مازيان,I don't see well
And you shouldn't be complaining!,أُ ماخسكش تشكا!,Don't worry about it!
I was kidding!,غي كانت كاندحاك!,She used to be talkative!
"Very well thanks, and you?",كولشي بيخير أُنتا?,Is everything okay with you?
"I'm fine, thank you very much",بيخير شوكران بزيف,"Good, thank you, it's fake."
"Can you help me, please?",مومكين تعاوني عافاك?,Can you help me please?
No problem,ماكاين تا موشكيل,There is nothing happening
Thank you for your time,شوكران علا واقتاك,Thank you for your time.
Am I bothering you?,واش أنا مبرزطك?,Am I bothering you?
It'll be fun!,غادي تكون مومتيعا,You will be surprised
Why would I be ashamed?,علاش غادي نحشم?,Why should I be ashamed?
I don't need to prove it!,مامحتاجش ناتبات هادشي,I don't need this
Do you have a menu?,واش عانداك منو?,Do you have it?
I'm not that hungry actually,أنا ماجيعانش ساراحا,I'm not hungry anymore.
And a beautiful umbrella!,أُ مضالّ زويون!,What a mess!
Is that all right?,واش هادشي مازيان?,Is this good?
"You do want desserts, don't you?","بغيتي الديسّير, ياك?",Do you want dessert?
"Yes, we make desserts.",أه كانديرو ديسير,"Oh, they made dessert"
Don't hesitate to come back,ماترادّادش أنّاك ترجع,I don't want you to come back
Here is the menu,هادي هييا لقاإما,This is it
Not that it is my business,هادا ماشي سوقي,This is not my thing
Not that it is my business,هادشي ماشي شغلي,This is not my business
it reminds me of my travels in Brazil,كاتفاكارني براحالاتي فلبرازيل,She's reminding me of my adventures in Brazil.
When did you go there?,نهاراش مشيتي لتاما,Yesterday you went to Tama
When did you go there?,فوقاش مشيتي لتما,Where did you go?
I would love to travel there,ماكراهتش نسافر تما,I don't feel like traveling today.
Do you speak the language?,واش كاتهدار اللوغا?,Is he speaking the truth?
was it brilliant?,"واش كانت زوينا?""",Was it good?
Saturday 11 June?,سبت 11 يونيو,"Saturday, June 11th"
Is that right?,واش هادشي بساح?,Is this in the market?
You could be open minded!!,تاقدار تكون ماتفاتّاح,You can't be late
pop will be great,پوپ أيكون مبارّاع,Popcorn is delicious
except for joy,من غير لفاراح,Without a doubt
I was only being humourous,كنت غير كانضحك,I used to only laugh
I was only being humourous,كنت غير فوكاها,I was just kidding
I was only being humourous,كنت غير مقشب,You were different
Send me the link,سيفت لييا رابيط,Send me the link
Send me the link,سيفت ليا لين,Tell me what happened
I will do tomorrow,غادي نسيفتو غدا,I will forget it tomorrow
Have you had any thoughts?,عنداك شي أفكار?,Do you have any ideas?
Let's keep it simple,يالاه نخاليوها بسيطا,Let's make it simple
Enjoy your daughter!,ستامتاع معا بنتك,Enjoy with your daughter
It's absurd,هادشي ماكايدخولش لعقل,This doesn't make sense
More like some kind of stress,بحال تقريبان تاوتور,Almost like a tower
That's really hilarious,هادشي كايداحك ساراحا,This thing is bothering me
"Ah, don't worry",أه كون هاني,"Yes, I am here"
We can invite them,تقدار تعراض عليهوم,You can rely on them
"That's true, we could","أيه بساح, ناقدرو","Yes, we can"
"Lie down, I'm listening","تكّا, أنا كانسماع","Okay, I understand."
Do I have to lie down?,واش خاسني نتكّا?,Do you want me to leave?
What are you worried about?,علاش نتا مدرونڭي,Why are you angry?
I don't know where to begin,ماعارفش منين نبدا,I don't know where to start
I don't know what you mean,ماعرافتش أش كاتقساد,I don't know what's wrong
Thank you for talking,شوكران علا لهدرا,Thank you for today
It's a big step!,راه خوطوا كبيرا!,He's in big trouble!
It started this year,بدا هاد لعام,He started this year
Fear of failure?,لخاوف من لفاشال?,Scared of the facial?
I have difficulty sleeping,عندي صوعوبات فنعاس,I have difficulties in sleeping.
I forget stuff,كانّسا شي حوايج,I forgot some things
I feel better already,كانحاس حسان دابا,I feel good now
This is very inconvenient!,هادشي مبرزاط بزاف,This is very important
do you have a phone?,واش عنداك تيليفون?,Do you have a phone?
There is a problem with that,كاينا موشكيلا فهادشي,There is a problem with this
The secretary is ill today,سيكريتيرا مريضا ليوم,Sick secretary today
"Oh, yes, of course","أُه, بصّح, طابعان","Oh, right, two stamps"
What are you going to tell them?,أشنو غادي تڭولّيهوم?,What are you going to tell them?
you asked me to warn them,طلابتي مني نحدّرهوم,"My students, I support them."
now you are thinking,دابا راك كاتفكّر,Now you're thinking
like I said,كيمّا ڭلت ليك,Just like I told you
In the meantime,ف نافس لواقت,In a hurry
have you charged it up recently?,واش شارجيتيه موءخاران?,Did you charge it yesterday?
That's a good idea,هادي فيكرا زوينا,This idea is good
What time is it now?,شحال فساعا دابا?,What time is it now?
"Yes, I have a watch.",أه عاندي ماڭانا,"Oh, I have a headache"
It's 8:00 already,راها ه:00 دابا,She's coming at 10:00 now
it's getting dark,بدا ضلام كايطيح,He wants to fall
We had better move fast,خاسنا ناتحاركو بزاربا,Let's talk later
The problem is the light,لموشكيلا هييا الضو,Why not?
"Yes, we must hurry.",أه خاسنا نساربيو,"Oh, we missed the bus"
And on your side,أُ من جيهتاك,Where are you coming from?
Four hours?,ربعا ديال سوايع?,Quarter of a century?
we had better alert our families,خاسنا نعالمو عاإلاتنا,We should teach our children
is that your phone,واش هادا تيليفونك,Is this your phone?
It's normal,راه حاجا طابيعييا,It's natural
"It's quite simple, actually","راه ساهلا, ساراحا","It's easy, I'll go"
I am a bit of a heathen,أنا واتهاني شوييا,I'm a bit tired
I live over there,أنا كانعيش لهيه,I'm living for her
Might see you tomorrow,إمكن نشوفك غدّا,Maybe see you tomorrow
A white or a rosé?,بياض ولا واردي?,White or pink?
I suggest a light dessert,كانقتاراح ديسير خفيف,I'm going to have a snack
Which do you prefer?,أشمن واحدا كاتبضّل,Which one is she choosing
Would you like to talk about it?,بغيتي تاهدار عليه,You want to check on him
That's so boring,هادشيّ موميل بزف,This is not a big deal
"Wait, that's quite tiring too","صبر, تاهادا كايعيّي","Patience, everything will be fine"
I look great in climbing,كانبان واعر فتاسلوق,He was very rude in his behavior.
it's not very high,ماشي عالييا بزف,Not my problem
I'd like to try climbing,ماكراهتش نجارّاب تاسالّوق,Don't force the carpenter to dance
What's wrong?,فين كاين لموشكيل?,Where is the restaurant?
To be honest,باش نكون صاريح,To be honest
To be honest,باش نجيك ديركت,I will come directly
What's the presentation?,أشناهيا ل پرسنتاتيون?,What is it for the presentation?
you're probably right,غاليبان عنداك صاح,You have a guest
I'm getting off,أنا غادي نزال,I'm leaving
Do you like onions?,واش كاتعجباك لباصلا?,Do you like it?
What flavours do they have?,أشمان ناكهات عندهوم?,How many siblings does he have?
That's really nice,هادشي واعر نيت,This is annoying
"Stay, you'll see","بقا, دابا تشوف","Now, you see"
It's very nice!,راه زوين بزاف!,It's very nice!
"Oh, here's the hostess!","أُه, هاهيا لموديفا!","Oh, here comes the mood swing!"
"I'm sorry, I meant Sir!","سماحليا, قصادت سيدي!","Excuse me, in front of my lord!"
perhaps I need to explain,إمكان أيخسّني نفسّر,Maybe you can help me explain
they are very ugly,راهوم خايبين بزاف,They are very disappointed
"One question, Sandra:","سوأل واهد, صاندرا:","Question and answer, Sandra."
I'm just being silly,أنا غير ساخيفا,I'm not scared
I'm just being silly,أنا غير كانتبارهاش,I won't forgive her
Maybe pollution has increased?,إمكان زاد تالاووت?,Can you repeat?
there's plenty of room!,عطا الله لبلايص!,Give it to God!
I don't support Trump at all,ماكانشاجاعش طرومپ ڭاع,Trump wasn't tough enough
anything else?,شي حاجا خرا?,Something wrong?
everyone loves dolphins,كولشي كايبغي دالافين,Everyone loves dolphins
I've lost my way,تلّافت تريق ديالي,Mind your own business
I've lost my way,تلافت علا تريق,She's looking for trouble
At the worst,ف أسواء لأحوال,In the worst conditions
we pick at random,كانختارو غير هاكاك,They chose differently
we pick at random,نختارو غير علّاه,We choose only him
The light is beginning to fade,الدو بدا كايمشي,The light is fading
The light is beginning to fade,الدو بدا كايتلاشا,The light is flickering
Or do you mean for you?,أُلا كاتقساد ليك?,Why are you upset?
Long or short?,تويل أُلا قسير?,How are you?
Are you sure?,واش نتا متأكاد?,Are you sure?
That's a good mix!,هادا خاليط مزيان!,This is a good mix!
"No, I'm a woman...!","لا, أنا مرا...!","No, I'm very...!"
you just misunderstood me,غير فهمتيني غالات,You misunderstood me
How did we get here?,كيفاش وصلنا لهنا?,How did we get here?
I'm cold,أنا فيا لبارد,I am feeling cold
And hungry,أُ فيا جوع,I'm hungry
would you like some?,واش بغيتي شوييا?,Do you want some?
I'm not usually organised,أنا مامندامش فلعادا,I don't care anymore
Do you have a torch?,واش عنداك الپيل?,Do you have a charger?
"No, unfortunately","لا, معا لأساف","No, together for sure"
"No, unfortunately","لا, ليل أساف","No, unfortunately"
Is your phone charged up?,واش تيليفونك مشارجي?,Is your phone charging?
Where does the sun set?,فين كاتغرب شامس?,Where does the sun set?
Where does the sun set?,منين كاتغروب شمش?,Where does the sun set?
it must be the west!,أيخسو إكون فلغارب!,They're acting like they're in a movie!
Hi Miss Smith,أهلان مادام صميته,Hello as long as you're silent
What I'm asking you,لي كانطلب منّك,Who asked you?
it's a team effort,هادا عامال جاماعي,This is a social matter
with other students,معا طالابا خرين,With bad students
To be honest,باش نجيك ديريكت,I will come directly
Do we need to evacuate?,واش خاسنا نخويو?,Should we go out?
It could be a fire!,إقدار إكون حاريق!,It's possible to be burning!
It could be a fire!,إقدار تكون لعافيا!,Fate can be kind!
Maybe he'll be fired!,إمكان أيجريو عليه!,They might run into him!
There's nothing to worry about,ماكاينش مناش تخاف,There's nothing to be afraid of
"It works, too",راه كايليق تاهووا,He's annoying.
do you fly often?,واش كاتير بزاف,Is it too much?
I understand perfectly,أنا كانتفهام مزيان,I understand well
I also have grandchildren,تانا عندي أحفاد,I have grandchildren
Take them to the circus?,تدّيهوم ل سيرك?,Do you give them to the circus?
Whatever I do,ندير اللي درت,I do what I did
It's awful,هادشي خايب بزاف,This is very disappointing
That's very interesting,هادشي موهيم بزاف,This is very important
Repressed trauma maybe?,ماتالان شي صادما?,Is there something shocking?
"Snow, ice-cream","تالج, لا ڭلاس","Later, no worries"
It's a very interesting story,قيسا شاييقا بزاف,She is very beautiful
or beige ones,أُلا دوك لبونّييين,They are very good
followed by coconut,تابعها جاوز لهيند,He continued and surpassed it to Hind.
I was meaning to ask,كنت ناوي نسولك,I was planning to ask you
But let's take a look,والاكين خلينا نشوفو,Let's see
the instructions are here,تعليمات هاهوما هنا,Instructions are here
